order_id,user_id,session_id,order_timestamp,subtotal,discount_amount,shipping_fee,tax_amount,total_amount,order_status,shipping_method
ORD-2025-000420,7684,SES-2025-016437,2025-10-13 14:06:45,149.99,0.0,0.0,12.37,162.36,Delivered,Free Standard
ORD-2025-000421,3774,SES-2025-016444,2025-09-09 19:31:17,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000422,9943,SES-2025-016500,2025-12-05 18:46:29,79.99,0.0,0.0,6.6,86.59,Delivered,Free Standard
ORD-2025-000423,9586,SES-2025-016508,2025-12-10 04:39:10,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000424,26,SES-2025-016605,2025-12-04 20:35:32,56.0,0.0,7.99,4.62,68.61,Processing,Standard Ground
ORD-2025-000425,5623,SES-2025-016626,2025-09-27 18:50:45,44.0,0.0,7.99,3.63,55.62,Processing,Standard Ground
ORD-2025-000426,4294,SES-2025-016631,2025-03-22 01:47:36,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000427,1726,SES-2025-016670,2025-10-27 03:27:03,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000428,5770,SES-2025-016714,2025-12-11 06:25:03,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000429,4228,SES-2025-016723,2025-11-16 01:58:14,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000430,3730,SES-2025-016731,2025-05-20 07:25:21,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000431,3697,SES-2025-016765,2025-02-02 19:46:38,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000432,4297,SES-2025-016797,2025-10-17 09:20:53,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000433,9890,SES-2025-016804,2025-12-25 05:27:09,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000434,298,SES-2025-016818,2025-12-25 05:20:03,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000435,11,SES-2025-016853,2025-05-10 22:42:31,79.0,7.9,0.0,6.52,77.62,Delivered,Free Standard
ORD-2025-000436,3625,SES-2025-016857,2025-04-08 04:50:25,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000437,2048,SES-2025-017011,2025-01-09 10:31:26,68.0,6.8,7.99,5.61,74.8,Delivered,Standard Ground
ORD-2025-000438,8690,SES-2025-017030,2025-08-06 21:36:43,39.99,4.0,7.99,3.3,47.28,Delivered,Standard Ground
ORD-2025-000439,3491,SES-2025-017052,2025-07-02 19:49:49,69.99,0.0,7.99,5.77,83.75,Delivered,Standard Ground
ORD-2025-000440,3113,SES-2025-017118,2025-06-08 18:09:07,349.0,0.0,0.0,28.79,377.79,Processing,Free Standard
ORD-2025-000441,2252,SES-2025-017147,2025-12-09 17:15:41,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000442,7694,SES-2025-017206,2025-07-06 08:37:43,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000443,5306,SES-2025-017258,2025-12-25 20:58:41,349.0,0.0,0.0,28.79,377.79,Processing,Free Standard
ORD-2025-000444,851,SES-2025-017272,2025-08-21 21:03:14,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000445,427,SES-2025-017306,2025-09-27 16:33:48,299.98,0.0,0.0,24.75,324.73,Delivered,Free Standard
ORD-2025-000446,5945,SES-2025-017340,2025-06-10 06:49:40,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000447,4228,SES-2025-017342,2025-07-03 06:56:24,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000448,3430,SES-2025-017364,2025-11-14 10:51:18,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000449,7613,SES-2025-017366,2025-09-25 03:05:19,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000450,2874,SES-2025-017453,2025-12-18 22:00:56,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000451,3832,SES-2025-017496,2025-04-12 20:05:19,26.0,0.0,7.99,2.15,36.14,Processing,Standard Ground
ORD-2025-000452,9557,SES-2025-017550,2025-11-08 12:59:43,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000453,9190,SES-2025-017558,2025-12-27 12:17:12,110.0,11.0,0.0,9.08,108.08,Delivered,Free Standard
ORD-2025-000454,2468,SES-2025-017586,2025-12-25 13:36:48,267.0,0.0,0.0,22.03,289.03,Delivered,Free Standard
ORD-2025-000455,5448,SES-2025-017603,2025-07-27 03:15:19,88.0,0.0,0.0,7.26,95.26,Delivered,Free Standard
ORD-2025-000456,8289,SES-2025-017606,2025-10-31 15:29:07,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000457,7983,SES-2025-017635,2025-08-05 02:48:45,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000458,9814,SES-2025-017692,2025-04-09 19:55:52,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000459,7436,SES-2025-017767,2025-09-07 07:34:12,599.98,60.0,0.0,49.5,589.48,Delivered,Free Standard
ORD-2025-000460,2503,SES-2025-017811,2025-01-29 11:17:02,96.0,0.0,0.0,7.92,103.92,Processing,Free Standard
ORD-2025-000461,2663,SES-2025-017812,2025-04-24 15:41:50,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000462,5980,SES-2025-017856,2025-12-19 10:35:54,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000463,6004,SES-2025-017862,2025-12-15 21:29:09,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000464,5931,SES-2025-017955,2025-10-08 18:08:26,68.0,6.8,7.99,5.61,74.8,Delivered,Standard Ground
ORD-2025-000465,1555,SES-2025-017958,2025-09-26 07:52:36,99.98,10.0,0.0,8.25,98.23,Delivered,Free Standard
ORD-2025-000466,4371,SES-2025-017971,2025-02-21 09:11:54,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000467,5084,SES-2025-018109,2025-02-01 03:23:37,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000468,3840,SES-2025-018120,2025-09-17 05:22:56,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000469,2347,SES-2025-018345,2025-08-04 14:48:09,48.0,4.8,7.99,3.96,55.15,Delivered,Standard Ground
ORD-2025-000470,2573,SES-2025-018347,2025-12-28 21:09:09,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000471,7635,SES-2025-018352,2025-04-29 18:48:13,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000472,8731,SES-2025-018397,2025-11-07 01:15:51,32.0,3.2,7.99,2.64,39.43,Delivered,Standard Ground
ORD-2025-000473,6001,SES-2025-018542,2025-04-08 01:21:31,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000474,2830,SES-2025-018548,2025-11-24 23:18:37,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000475,8437,SES-2025-018574,2025-09-28 15:27:30,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000476,3725,SES-2025-018578,2025-12-22 00:58:39,110.0,0.0,0.0,9.08,119.08,Delivered,Free Standard
ORD-2025-000477,3752,SES-2025-018647,2025-09-15 19:20:03,84.0,0.0,0.0,6.93,90.93,Delivered,Free Standard
ORD-2025-000478,7640,SES-2025-018879,2025-12-17 08:22:25,95.0,0.0,0.0,7.84,102.84,Processing,Free Standard
ORD-2025-000479,5787,SES-2025-018930,2025-06-12 11:20:09,299.99,0.0,0.0,24.75,324.74,Delivered,Free Standard
ORD-2025-000480,5373,SES-2025-019012,2025-08-06 10:26:27,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000481,7110,SES-2025-019025,2025-09-24 08:16:47,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000482,8555,SES-2025-019028,2025-07-22 18:16:33,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000483,1233,SES-2025-019065,2025-12-16 10:17:11,29.0,2.9,7.99,2.39,36.48,Delivered,Standard Ground
ORD-2025-000484,5481,SES-2025-019164,2025-08-27 02:11:38,68.0,6.8,7.99,5.61,74.8,Delivered,Standard Ground
ORD-2025-000485,5030,SES-2025-019220,2025-07-09 19:08:07,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000486,9636,SES-2025-019383,2025-09-19 04:45:10,159.98,0.0,0.0,13.2,173.18,Delivered,Free Standard
ORD-2025-000487,7956,SES-2025-019396,2025-12-12 22:06:36,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000488,4243,SES-2025-019403,2025-07-19 06:37:36,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000489,3044,SES-2025-019423,2025-08-28 10:13:22,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000490,133,SES-2025-019447,2025-01-03 07:31:25,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000491,6697,SES-2025-019478,2025-09-29 19:45:38,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000492,805,SES-2025-019487,2025-08-23 23:21:59,26.0,2.6,7.99,2.15,33.54,Processing,Standard Ground
ORD-2025-000493,8365,SES-2025-019510,2025-09-21 21:44:54,190.0,0.0,0.0,15.68,205.68,Delivered,Free Standard
ORD-2025-000494,2938,SES-2025-019551,2025-07-11 20:28:43,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000495,3511,SES-2025-019580,2025-12-03 02:05:34,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000496,1852,SES-2025-019663,2025-07-17 09:50:23,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000497,1405,SES-2025-019684,2025-01-12 19:45:12,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000498,4160,SES-2025-019687,2025-09-27 19:55:34,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000499,386,SES-2025-019720,2025-12-06 17:21:31,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000500,7064,SES-2025-019852,2025-05-22 20:59:58,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000501,942,SES-2025-019902,2025-11-06 16:10:57,220.0,0.0,0.0,18.15,238.15,Delivered,Free Standard
ORD-2025-000502,7914,SES-2025-019963,2025-10-14 00:04:06,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000503,2571,SES-2025-019967,2025-08-03 06:42:43,139.98,0.0,0.0,11.55,151.53,Delivered,Free Standard
ORD-2025-000504,9548,SES-2025-019968,2025-11-23 09:22:01,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000505,2629,SES-2025-020024,2025-12-21 22:44:58,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000506,9972,SES-2025-020031,2025-12-14 20:42:32,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000507,3133,SES-2025-020058,2025-07-06 22:30:10,149.99,0.0,0.0,12.37,162.36,Delivered,Free Standard
ORD-2025-000508,8189,SES-2025-020066,2025-07-16 05:45:06,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000509,7352,SES-2025-020074,2025-09-05 22:24:07,126.0,0.0,0.0,10.4,136.4,Delivered,Free Standard
ORD-2025-000510,8363,SES-2025-020076,2025-01-29 06:39:45,69.99,0.0,7.99,5.77,83.75,Delivered,Standard Ground
ORD-2025-000511,108,SES-2025-020095,2025-02-19 03:55:39,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000512,3773,SES-2025-020117,2025-09-27 17:57:53,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000513,9803,SES-2025-020152,2025-12-07 04:06:51,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000514,9934,SES-2025-020168,2025-04-28 02:39:37,52.0,0.0,7.99,4.29,64.28,Delivered,Standard Ground
ORD-2025-000515,2736,SES-2025-020175,2025-11-27 17:13:23,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000516,8446,SES-2025-020196,2025-12-09 22:30:40,178.0,0.0,0.0,14.69,192.69,Delivered,Free Standard
ORD-2025-000517,6914,SES-2025-020267,2025-02-04 20:52:52,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000518,4618,SES-2025-020292,2025-08-30 18:17:32,34.0,3.4,7.99,2.81,41.4,Delivered,Standard Ground
ORD-2025-000519,6665,SES-2025-020293,2025-05-01 00:43:42,158.0,0.0,0.0,13.04,171.04,Delivered,Free Standard
ORD-2025-000520,2251,SES-2025-020339,2025-12-17 06:54:23,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000521,7363,SES-2025-020409,2025-08-13 05:19:40,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000522,6071,SES-2025-020471,2025-02-23 20:27:16,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000523,8043,SES-2025-020490,2025-12-28 11:39:59,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000524,3798,SES-2025-020532,2025-10-10 18:26:45,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000525,9736,SES-2025-020568,2025-04-10 01:56:49,89.99,0.0,0.0,7.42,97.41,Delivered,Free Standard
ORD-2025-000526,601,SES-2025-020570,2025-12-07 09:06:38,76.0,0.0,0.0,6.27,82.27,Delivered,Free Standard
ORD-2025-000527,7421,SES-2025-020580,2025-03-07 04:30:51,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000528,5235,SES-2025-020660,2025-09-09 02:38:58,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000529,6850,SES-2025-020661,2025-09-17 22:14:13,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000530,2205,SES-2025-020693,2025-12-09 01:49:48,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000531,2994,SES-2025-020720,2025-12-11 00:31:58,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000532,7338,SES-2025-020729,2025-09-09 12:38:21,44.0,0.0,7.99,3.63,55.62,Processing,Standard Ground
ORD-2025-000533,3470,SES-2025-020771,2025-02-08 12:40:20,299.99,0.0,0.0,24.75,324.74,Delivered,Free Standard
ORD-2025-000534,738,SES-2025-020825,2025-01-14 14:28:10,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000535,1144,SES-2025-020853,2025-09-16 04:08:14,58.0,5.8,7.99,4.79,64.98,Delivered,Standard Ground
ORD-2025-000536,4685,SES-2025-020879,2025-08-25 07:15:15,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000537,6118,SES-2025-020910,2025-11-22 05:26:50,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000538,3958,SES-2025-020962,2025-10-09 09:29:33,136.0,0.0,0.0,11.22,147.22,Delivered,Free Standard
ORD-2025-000539,3487,SES-2025-021026,2025-12-04 05:07:38,75.0,0.0,0.0,6.19,81.19,Delivered,Free Standard
ORD-2025-000540,7485,SES-2025-021038,2025-10-08 10:54:17,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000541,6885,SES-2025-021065,2025-10-02 21:17:22,69.99,0.0,7.99,5.77,83.75,Delivered,Standard Ground
ORD-2025-000542,8587,SES-2025-021127,2025-10-28 10:49:04,148.0,0.0,0.0,12.21,160.21,Delivered,Free Standard
ORD-2025-000543,5347,SES-2025-021168,2025-11-07 10:22:51,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000544,9046,SES-2025-021185,2025-12-27 19:43:36,119.97,12.0,0.0,9.9,117.87,Delivered,Free Standard
ORD-2025-000545,734,SES-2025-021295,2025-09-21 16:39:45,110.0,0.0,0.0,9.08,119.08,Delivered,Free Standard
ORD-2025-000546,4303,SES-2025-021301,2025-12-22 20:52:03,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000547,6539,SES-2025-021305,2025-08-12 09:50:23,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000548,2961,SES-2025-021378,2025-08-07 09:44:49,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000549,7784,SES-2025-021439,2025-12-19 06:34:28,109.98,11.0,0.0,9.07,108.05,Delivered,Free Standard
ORD-2025-000550,7618,SES-2025-021497,2025-12-16 13:25:59,39.99,0.0,7.99,3.3,51.28,Processing,Standard Ground
ORD-2025-000551,9422,SES-2025-021528,2025-04-08 21:37:22,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000552,5143,SES-2025-021529,2025-04-19 06:52:20,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000553,3133,SES-2025-021544,2025-03-27 03:41:30,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000554,1928,SES-2025-021561,2025-11-05 08:00:01,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000555,5817,SES-2025-021590,2025-09-16 15:39:16,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000556,1006,SES-2025-021603,2025-05-30 22:35:17,110.0,0.0,0.0,9.08,119.08,Delivered,Free Standard
ORD-2025-000557,1828,SES-2025-021604,2025-06-19 03:12:12,95.0,0.0,0.0,7.84,102.84,Delivered,Free Standard
ORD-2025-000558,5660,SES-2025-021614,2025-05-13 15:41:53,109.98,0.0,0.0,9.07,119.05,Delivered,Free Standard
ORD-2025-000559,8305,SES-2025-021680,2025-11-29 03:20:43,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000560,7985,SES-2025-021735,2025-12-12 09:07:07,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000561,1746,SES-2025-021748,2025-10-28 00:18:12,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000562,9728,SES-2025-021753,2025-08-11 09:35:03,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000563,2177,SES-2025-021789,2025-12-11 01:06:26,79.99,0.0,0.0,6.6,86.59,Delivered,Free Standard
ORD-2025-000564,799,SES-2025-021863,2025-04-19 23:46:32,158.0,0.0,0.0,13.04,171.04,Delivered,Free Standard
ORD-2025-000565,3574,SES-2025-021865,2025-09-19 19:02:50,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000566,2079,SES-2025-021923,2025-05-17 01:40:52,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000567,4181,SES-2025-021948,2025-11-18 13:50:53,178.0,0.0,0.0,14.69,192.69,Delivered,Free Standard
ORD-2025-000568,168,SES-2025-021957,2025-11-29 17:10:38,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000569,8224,SES-2025-021959,2025-07-11 14:15:19,32.0,0.0,7.99,2.64,42.63,Processing,Standard Ground
ORD-2025-000570,5294,SES-2025-021974,2025-12-13 07:27:16,89.99,0.0,0.0,7.42,97.41,Delivered,Free Standard
ORD-2025-000571,8503,SES-2025-021978,2025-12-14 20:34:44,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000572,4598,SES-2025-022183,2025-09-06 00:25:58,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
ORD-2025-000573,4695,SES-2025-022195,2025-06-23 04:20:24,110.0,0.0,0.0,9.08,119.08,Delivered,Free Standard
ORD-2025-000574,9831,SES-2025-022208,2025-11-22 08:31:55,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000575,2965,SES-2025-022287,2025-12-13 11:38:04,145.0,14.5,0.0,11.96,142.46,Delivered,Free Standard
ORD-2025-000576,2097,SES-2025-022332,2025-06-30 13:22:57,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000577,7886,SES-2025-022342,2025-12-12 03:09:39,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000578,1324,SES-2025-022359,2025-11-09 19:19:45,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000579,7315,SES-2025-022362,2025-09-21 01:13:01,98.0,0.0,0.0,8.09,106.09,Delivered,Free Standard
ORD-2025-000580,7317,SES-2025-022373,2025-07-26 21:36:47,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000581,3679,SES-2025-022391,2025-03-10 04:57:49,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000582,9601,SES-2025-022411,2025-12-31 03:08:57,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000583,7314,SES-2025-022417,2025-08-26 19:24:32,299.99,30.0,0.0,24.75,294.74,Delivered,Free Standard
ORD-2025-000584,9122,SES-2025-022422,2025-11-25 11:50:45,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000585,4551,SES-2025-022431,2025-07-17 02:20:00,149.99,0.0,0.0,12.37,162.36,Processing,Free Standard
ORD-2025-000586,8872,SES-2025-022452,2025-02-26 10:40:26,290.0,29.0,0.0,23.93,284.93,Delivered,Free Standard
ORD-2025-000587,2992,SES-2025-022503,2025-07-05 20:47:52,34.0,3.4,7.99,2.81,41.4,Delivered,Standard Ground
ORD-2025-000588,5315,SES-2025-022599,2025-10-17 07:21:38,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000589,9380,SES-2025-022624,2025-02-19 07:11:55,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000590,8565,SES-2025-022626,2025-09-21 09:50:46,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000591,8166,SES-2025-022683,2025-09-17 01:21:09,110.0,0.0,0.0,9.08,119.08,Delivered,Free Standard
ORD-2025-000592,9615,SES-2025-022704,2025-04-30 12:24:27,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000593,1690,SES-2025-022726,2025-08-26 02:25:42,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000594,7510,SES-2025-022741,2025-11-21 13:59:34,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000595,3539,SES-2025-022772,2025-09-18 09:58:47,149.99,15.0,0.0,12.37,147.36,Delivered,Free Standard
ORD-2025-000596,941,SES-2025-022843,2025-05-18 22:58:26,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000597,7605,SES-2025-022946,2025-04-08 00:18:20,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000598,8498,SES-2025-022971,2025-10-14 15:01:33,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000599,3282,SES-2025-022973,2025-12-09 03:50:00,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000600,4924,SES-2025-022980,2025-06-26 01:22:25,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000601,8147,SES-2025-022982,2025-12-25 14:36:48,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000602,445,SES-2025-023028,2025-08-10 09:41:55,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000603,9612,SES-2025-023053,2025-12-04 16:25:06,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000604,5108,SES-2025-023109,2025-02-08 23:47:35,178.0,0.0,0.0,14.69,192.69,Processing,Free Standard
ORD-2025-000605,9373,SES-2025-023157,2025-12-03 22:30:25,95.0,0.0,0.0,7.84,102.84,Delivered,Free Standard
ORD-2025-000606,4470,SES-2025-023192,2025-12-18 20:11:07,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000607,1717,SES-2025-023242,2025-02-01 22:42:32,299.98,0.0,0.0,24.75,324.73,Delivered,Free Standard
ORD-2025-000608,8293,SES-2025-023248,2025-11-09 19:54:58,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000609,4497,SES-2025-023281,2025-12-24 08:16:08,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000610,2717,SES-2025-023305,2025-09-22 11:16:40,84.0,0.0,0.0,6.93,90.93,Delivered,Free Standard
ORD-2025-000611,922,SES-2025-023356,2025-09-25 05:46:34,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000612,5929,SES-2025-023367,2025-12-10 00:30:44,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000613,6208,SES-2025-023391,2025-06-21 20:05:56,29.0,0.0,7.99,2.39,39.38,Processing,Standard Ground
ORD-2025-000614,5842,SES-2025-023407,2025-11-30 05:47:15,56.0,5.6,7.99,4.62,63.01,Delivered,Standard Ground
ORD-2025-000615,6811,SES-2025-023413,2025-10-16 08:29:06,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000616,4892,SES-2025-023427,2025-03-14 02:06:35,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000617,6952,SES-2025-023443,2025-03-22 01:18:33,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000618,3096,SES-2025-023444,2025-12-31 02:17:32,349.0,34.9,0.0,28.79,342.89,Delivered,Free Standard
ORD-2025-000619,5934,SES-2025-023508,2025-12-26 07:52:23,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000620,2546,SES-2025-023524,2025-06-23 23:56:43,349.0,0.0,0.0,28.79,377.79,Processing,Free Standard
ORD-2025-000621,8691,SES-2025-023548,2025-05-24 13:26:56,109.98,11.0,0.0,9.07,108.05,Delivered,Free Standard
ORD-2025-000622,2011,SES-2025-023575,2025-11-12 01:32:27,148.0,14.8,0.0,12.21,145.41,Delivered,Free Standard
ORD-2025-000623,8862,SES-2025-023577,2025-10-31 04:04:44,145.0,14.5,0.0,11.96,142.46,Delivered,Free Standard
ORD-2025-000624,6530,SES-2025-023580,2025-01-28 03:55:03,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000625,8407,SES-2025-023596,2025-12-25 18:50:20,64.0,6.4,7.99,5.28,70.87,Delivered,Standard Ground
ORD-2025-000626,9187,SES-2025-023600,2025-09-22 19:32:00,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000627,2495,SES-2025-023684,2025-11-16 08:25:15,209.97,21.0,0.0,17.32,206.29,Processing,Free Standard
ORD-2025-000628,2464,SES-2025-023704,2025-08-21 11:07:12,49.0,0.0,7.99,4.04,61.03,Delivered,Standard Ground
