session_id,user_id,session_start,device_type,traffic_source,page_views,duration_seconds,is_bounced,has_converted
SES-2025-018486,4642.0,2025-12-03 09:25:48,Desktop,Affiliate,2,44,0,0
SES-2025-018487,439.0,2025-11-19 06:16:37,Desktop,Organic Search,4,132,0,0
SES-2025-018488,3045.0,2025-08-08 18:44:49,Mobile,Email,3,107,0,0
SES-2025-018489,4324.0,2025-09-30 12:27:48,Mobile,Direct,1,17,1,0
SES-2025-018490,3459.0,2025-07-23 13:02:51,Mobile,Paid Social,2,44,0,0
SES-2025-018491,4364.0,2025-10-25 10:34:12,Tablet,Email,1,18,1,0
SES-2025-018492,7133.0,2025-08-15 02:52:35,Mobile,Paid Search,3,77,0,0
SES-2025-018493,,2025-08-13 22:34:15,Mobile,Paid Social,2,35,0,0
SES-2025-018494,7839.0,2025-11-02 18:43:02,Mobile,Email,4,111,0,0
SES-2025-018495,4208.0,2025-11-11 21:40:07,Mobile,Organic Search,3,94,0,0
SES-2025-018496,,2025-08-01 18:36:19,Mobile,Paid Social,1,5,1,0
SES-2025-018497,5764.0,2025-05-17 12:41:33,Mobile,Email,3,98,0,0
SES-2025-018498,6118.0,2025-12-22 18:47:00,Mobile,Email,3,95,0,0
SES-2025-018499,6995.0,2025-09-29 10:43:56,Mobile,Email,3,120,0,0
SES-2025-018500,,2025-07-19 08:27:28,Mobile,Paid Search,3,118,0,0
SES-2025-018501,,2025-05-13 01:24:36,Mobile,Paid Search,2,54,0,0
SES-2025-018502,,2025-03-28 22:14:40,Mobile,Paid Social,1,13,1,0
SES-2025-018503,9805.0,2025-12-09 05:41:06,Mobile,Paid Search,2,52,0,0
SES-2025-018504,3965.0,2025-05-16 15:20:27,Mobile,Paid Social,3,110,0,0
SES-2025-018505,,2025-08-15 11:05:52,Desktop,Direct,5,173,0,0
SES-2025-018506,,2025-06-02 17:17:03,Mobile,Paid Search,1,4,1,0
SES-2025-018507,139.0,2025-06-28 19:44:21,Mobile,Affiliate,2,30,0,0
SES-2025-018508,2690.0,2025-05-29 02:46:37,Mobile,Direct,2,41,0,0
SES-2025-018509,7797.0,2025-02-10 01:59:00,Mobile,Paid Search,1,14,1,0
SES-2025-018510,2807.0,2025-12-22 10:01:06,Mobile,Paid Search,2,65,0,0
SES-2025-018511,2737.0,2025-05-18 13:44:14,Mobile,Paid Search,4,103,0,0
SES-2025-018512,4754.0,2025-10-29 16:57:21,Mobile,Paid Social,2,54,0,0
SES-2025-018513,7993.0,2025-10-19 21:30:27,Mobile,Organic Search,2,48,0,0
SES-2025-018514,1087.0,2025-06-20 22:18:40,Desktop,Affiliate,1,10,1,0
SES-2025-018515,1422.0,2025-09-17 00:42:05,Desktop,Paid Social,3,91,0,0
SES-2025-018516,3083.0,2025-12-18 05:29:50,Mobile,Paid Search,2,45,0,0
SES-2025-018517,9352.0,2025-12-27 19:51:15,Mobile,Paid Search,1,4,1,0
SES-2025-018518,7734.0,2025-10-04 19:57:06,Desktop,Paid Social,1,14,1,0
SES-2025-018519,1529.0,2025-02-27 00:33:07,Desktop,Direct,4,147,0,0
SES-2025-018520,430.0,2025-11-07 06:46:15,Mobile,Organic Search,3,78,0,0
SES-2025-018521,1803.0,2025-11-30 00:27:06,Desktop,Direct,4,127,0,0
SES-2025-018522,,2025-04-11 20:10:30,Mobile,Organic Search,1,17,1,0
SES-2025-018523,6120.0,2025-11-30 09:45:20,Mobile,Paid Social,1,5,1,0
SES-2025-018524,,2025-11-19 16:00:00,Mobile,Paid Search,2,61,0,0
SES-2025-018525,7508.0,2025-09-03 17:21:28,Desktop,Paid Search,3,108,0,0
SES-2025-018526,1434.0,2025-10-20 20:02:31,Desktop,Paid Social,3,94,0,0
SES-2025-018527,,2025-02-21 11:08:31,Desktop,Organic Search,1,7,1,0
SES-2025-018528,,2025-12-25 11:23:07,Mobile,Direct,3,101,0,0
SES-2025-018529,,2025-05-23 01:50:12,Mobile,Paid Social,2,62,0,0
SES-2025-018530,5703.0,2025-06-10 05:34:14,Desktop,Email,3,103,0,0
SES-2025-018531,9799.0,2025-11-05 03:50:19,Mobile,Paid Social,3,103,0,0
SES-2025-018532,,2025-07-19 05:13:30,Mobile,Paid Search,4,113,0,0
SES-2025-018533,7746.0,2025-06-12 06:35:37,Tablet,Paid Search,2,34,0,0
SES-2025-018534,9428.0,2025-06-14 13:02:22,Mobile,Paid Social,3,91,0,0
SES-2025-018535,9695.0,2025-07-28 15:49:45,Desktop,Organic Search,2,25,0,0
SES-2025-018536,5903.0,2025-12-30 11:26:37,Mobile,Organic Search,3,93,0,0
SES-2025-018537,,2025-05-25 00:21:22,Desktop,Paid Search,3,112,0,0
SES-2025-018538,1974.0,2025-11-06 19:56:14,Mobile,Organic Search,2,45,0,0
SES-2025-018539,1106.0,2025-06-21 20:07:00,Mobile,Affiliate,1,3,1,0
SES-2025-018540,,2025-07-18 08:54:10,Desktop,Paid Search,2,43,0,0
SES-2025-018541,3181.0,2025-03-27 00:41:11,Mobile,Organic Search,1,14,1,0
SES-2025-018542,6001.0,2025-04-08 01:17:37,Desktop,Organic Search,7,234,0,1
SES-2025-018543,1782.0,2025-08-03 11:32:27,Desktop,Paid Search,2,54,0,0
SES-2025-018544,,2025-10-10 08:21:53,Mobile,Organic Search,1,13,1,0
SES-2025-018545,1913.0,2025-08-22 22:53:18,Mobile,Direct,3,88,0,0
SES-2025-018546,,2025-08-17 21:23:37,Mobile,Paid Search,5,123,0,0
SES-2025-018547,7330.0,2025-09-17 06:09:44,Mobile,Organic Search,3,121,0,0
SES-2025-018548,2830.0,2025-11-24 23:15:49,Mobile,Organic Search,7,168,0,1
SES-2025-018549,,2025-11-22 13:40:17,Mobile,Organic Search,4,173,0,0
SES-2025-018550,,2025-09-04 01:38:42,Desktop,Direct,3,112,0,0
SES-2025-018551,,2025-11-11 03:47:40,Mobile,Paid Social,3,69,0,0
SES-2025-018552,3802.0,2025-06-12 07:09:57,Mobile,Paid Search,1,18,1,0
SES-2025-018553,5965.0,2025-04-09 13:47:01,Mobile,Paid Search,2,60,0,0
SES-2025-018554,,2025-01-24 12:26:37,Desktop,Paid Search,5,153,0,0
SES-2025-018555,8385.0,2025-11-05 15:37:23,Mobile,Organic Search,1,4,1,0
SES-2025-018556,,2025-10-26 17:33:03,Mobile,Paid Social,1,8,1,0
SES-2025-018557,,2025-06-11 16:26:03,Desktop,Direct,4,115,0,0
SES-2025-018558,4831.0,2025-10-30 12:45:46,Mobile,Organic Search,3,93,0,0
SES-2025-018559,6426.0,2025-12-22 11:05:35,Desktop,Paid Search,3,87,0,0
SES-2025-018560,6833.0,2025-08-01 09:57:48,Desktop,Email,2,51,0,0
SES-2025-018561,,2025-03-07 00:43:43,Mobile,Paid Social,1,8,1,0
SES-2025-018562,8151.0,2025-11-18 04:14:17,Mobile,Paid Social,3,81,0,0
SES-2025-018563,9592.0,2025-05-30 01:09:55,Mobile,Paid Social,4,143,0,0
SES-2025-018564,4353.0,2025-11-26 19:44:45,Desktop,Direct,1,16,1,0
SES-2025-018565,2981.0,2025-06-19 16:45:35,Desktop,Paid Social,1,11,1,0
SES-2025-018566,1831.0,2025-12-30 04:40:33,Desktop,Paid Search,1,10,1,0
SES-2025-018567,7014.0,2025-04-25 16:43:10,Desktop,Paid Search,2,73,0,0
SES-2025-018568,4494.0,2025-09-17 16:08:50,Desktop,Direct,4,152,0,0
SES-2025-018569,,2025-05-04 12:02:52,Desktop,Organic Search,4,108,0,0
SES-2025-018570,6277.0,2025-08-21 19:30:39,Mobile,Paid Search,1,13,1,0
SES-2025-018571,3317.0,2025-08-19 07:48:58,Mobile,Direct,2,32,0,0
SES-2025-018572,4060.0,2025-03-11 05:36:41,Mobile,Paid Search,2,72,0,0
SES-2025-018573,,2025-05-20 06:31:09,Mobile,Affiliate,1,8,1,0
SES-2025-018574,8437.0,2025-09-28 15:24:22,Mobile,Paid Search,7,188,0,1
SES-2025-018575,2497.0,2025-10-10 21:07:46,Desktop,Organic Search,3,87,0,0
SES-2025-018576,4811.0,2025-12-08 17:51:31,Desktop,Affiliate,1,17,1,0
SES-2025-018577,,2025-10-09 12:19:01,Desktop,Email,3,140,0,0
SES-2025-018578,3725.0,2025-12-22 00:56:16,Desktop,Direct,7,143,0,1
SES-2025-018579,,2025-09-20 13:40:41,Mobile,Email,1,3,1,0
SES-2025-018580,7729.0,2025-10-20 17:03:38,Desktop,Paid Social,3,74,0,0
SES-2025-018581,1262.0,2025-10-28 05:46:44,Mobile,Paid Search,3,66,0,0
SES-2025-018582,1894.0,2025-12-28 08:06:15,Desktop,Paid Social,1,11,1,0
SES-2025-018583,1960.0,2025-06-13 14:15:21,Mobile,Paid Social,1,8,1,0
SES-2025-018584,,2025-04-19 15:37:38,Mobile,Paid Social,1,4,1,0
SES-2025-018585,8641.0,2025-09-02 08:17:18,Desktop,Organic Search,2,69,0,0
SES-2025-018586,,2025-08-12 00:34:36,Desktop,Email,1,11,1,0
SES-2025-018587,1511.0,2025-08-28 03:58:36,Tablet,Email,3,83,0,0
SES-2025-018588,6391.0,2025-09-22 06:35:02,Mobile,Email,2,60,0,0
SES-2025-018589,5971.0,2025-09-21 21:48:05,Desktop,Organic Search,1,9,1,0
SES-2025-018590,5878.0,2025-12-11 19:14:59,Desktop,Paid Social,1,7,1,0
SES-2025-018591,,2025-08-09 04:04:06,Mobile,Email,2,56,0,0
SES-2025-018592,,2025-02-05 00:43:30,Desktop,Paid Search,1,11,1,0
SES-2025-018593,605.0,2025-05-12 22:24:11,Mobile,Affiliate,1,17,1,0
SES-2025-018594,9374.0,2025-07-05 06:42:28,Mobile,Direct,3,80,0,0
SES-2025-018595,,2025-01-22 10:21:14,Mobile,Paid Search,1,15,1,0
SES-2025-018596,2930.0,2025-11-22 12:09:19,Mobile,Direct,1,3,1,0
SES-2025-018597,3363.0,2025-12-25 10:05:15,Desktop,Organic Search,1,10,1,0
SES-2025-018598,487.0,2025-11-21 05:42:22,Tablet,Organic Search,4,100,0,0
SES-2025-018599,7622.0,2025-11-24 22:48:53,Mobile,Organic Search,3,100,0,0
SES-2025-018600,5298.0,2025-12-30 13:52:07,Desktop,Direct,3,94,0,0
SES-2025-018601,,2025-01-31 09:30:23,Mobile,Paid Search,1,16,1,0
SES-2025-018602,8375.0,2025-10-21 03:38:15,Desktop,Direct,2,30,0,0
SES-2025-018603,6104.0,2025-12-12 02:14:03,Desktop,Direct,1,10,1,0
SES-2025-018604,9780.0,2025-06-11 06:29:28,Mobile,Paid Search,4,134,0,0
SES-2025-018605,6034.0,2025-10-05 08:02:37,Mobile,Paid Search,4,115,0,0
SES-2025-018606,7448.0,2025-10-19 07:25:35,Desktop,Direct,4,144,0,0
SES-2025-018607,,2025-08-19 03:29:51,Desktop,Direct,2,51,0,0
SES-2025-018608,,2025-06-19 10:03:46,Mobile,Paid Search,1,3,1,0
SES-2025-018609,3141.0,2025-08-15 01:20:45,Mobile,Organic Search,1,5,1,0
SES-2025-018610,9815.0,2025-07-21 17:21:45,Desktop,Direct,2,53,0,0
SES-2025-018611,,2025-06-17 15:58:21,Desktop,Direct,3,102,0,0
SES-2025-018612,9488.0,2025-12-19 03:56:18,Desktop,Paid Search,1,8,1,0
SES-2025-018613,,2025-06-28 11:22:33,Desktop,Direct,2,44,0,0
SES-2025-018614,856.0,2025-10-25 21:07:29,Mobile,Organic Search,3,94,0,0
SES-2025-018615,5947.0,2025-12-27 21:07:19,Desktop,Paid Search,3,105,0,0
SES-2025-018616,,2025-08-31 04:29:40,Mobile,Paid Search,1,18,1,0
SES-2025-018617,9121.0,2025-12-23 14:32:12,Desktop,Paid Search,3,94,0,0
SES-2025-018618,9278.0,2025-02-19 06:47:04,Mobile,Paid Social,1,4,1,0
SES-2025-018619,2630.0,2025-06-04 05:31:49,Desktop,Email,1,8,1,0
SES-2025-018620,7542.0,2025-12-21 09:37:35,Desktop,Organic Search,2,29,0,0
SES-2025-018621,9355.0,2025-10-03 20:34:55,Mobile,Organic Search,3,83,0,0
SES-2025-018622,1304.0,2025-12-05 08:06:54,Mobile,Direct,3,84,0,0
SES-2025-018623,1711.0,2025-12-10 09:44:43,Desktop,Paid Search,5,165,0,0
SES-2025-018624,,2025-09-25 12:58:10,Mobile,Email,2,35,0,0
SES-2025-018625,,2025-06-29 21:53:13,Desktop,Direct,3,109,0,0
SES-2025-018626,,2025-08-14 03:46:56,Mobile,Paid Search,2,56,0,0
SES-2025-018627,,2025-12-19 16:24:16,Desktop,Direct,3,130,0,0
SES-2025-018628,7195.0,2025-07-10 09:05:18,Mobile,Direct,3,46,0,0
SES-2025-018629,,2025-04-04 14:24:07,Mobile,Organic Search,1,12,1,0
SES-2025-018630,1631.0,2025-12-07 22:44:46,Mobile,Organic Search,2,47,0,0
SES-2025-018631,986.0,2025-06-28 10:38:03,Mobile,Organic Search,1,10,1,0
SES-2025-018632,,2025-11-27 09:19:37,Tablet,Direct,2,53,0,0
SES-2025-018633,3097.0,2025-09-13 01:09:03,Mobile,Direct,3,76,0,0
SES-2025-018634,,2025-02-24 04:17:46,Mobile,Email,2,51,0,0
SES-2025-018635,4454.0,2025-11-08 23:20:06,Desktop,Paid Search,3,115,0,0
SES-2025-018636,6801.0,2025-08-29 09:52:10,Desktop,Organic Search,3,132,0,0
SES-2025-018637,1910.0,2025-03-25 14:46:11,Desktop,Paid Social,1,11,1,0
SES-2025-018638,6542.0,2025-10-23 06:28:09,Tablet,Paid Social,3,96,0,0
SES-2025-018639,8592.0,2025-04-20 21:29:42,Mobile,Direct,2,29,0,0
SES-2025-018640,,2025-10-03 02:56:23,Mobile,Paid Social,1,12,1,0
SES-2025-018641,,2025-10-31 17:49:30,Mobile,Email,1,4,1,0
SES-2025-018642,,2025-09-11 04:01:19,Mobile,Organic Search,2,39,0,0
SES-2025-018643,6119.0,2025-12-10 14:03:15,Desktop,Email,1,18,1,0
SES-2025-018644,4984.0,2025-11-06 01:36:12,Tablet,Paid Search,2,26,0,0
SES-2025-018645,1110.0,2025-10-27 02:47:20,Mobile,Email,1,15,1,0
SES-2025-018646,2274.0,2025-12-19 07:05:42,Mobile,Organic Search,3,103,0,0
SES-2025-018647,3752.0,2025-09-15 19:17:19,Desktop,Organic Search,7,164,0,1
SES-2025-018648,5709.0,2025-12-11 16:36:38,Tablet,Paid Search,1,3,1,0
SES-2025-018649,,2025-01-09 00:55:52,Mobile,Affiliate,1,9,1,0
SES-2025-018650,,2025-10-13 08:37:15,Desktop,Email,3,79,0,0
SES-2025-018651,5126.0,2025-09-27 08:48:31,Desktop,Organic Search,4,125,0,0
SES-2025-018652,6265.0,2025-11-28 16:43:53,Mobile,Email,2,31,0,0
SES-2025-018653,591.0,2025-12-15 13:09:16,Mobile,Organic Search,1,14,1,0
SES-2025-018654,9208.0,2025-10-04 20:20:48,Mobile,Paid Search,2,53,0,0
SES-2025-018655,5623.0,2025-11-16 20:53:21,Mobile,Organic Search,2,39,0,0
SES-2025-018656,3159.0,2025-11-22 02:26:30,Desktop,Organic Search,2,46,0,0
SES-2025-018657,,2025-12-19 20:36:09,Mobile,Email,4,99,0,0
SES-2025-018658,,2025-03-09 21:37:11,Mobile,Organic Search,1,11,1,0
SES-2025-018659,,2025-11-23 20:06:10,Desktop,Paid Search,1,8,1,0
SES-2025-018660,,2025-04-22 15:15:57,Desktop,Direct,2,46,0,0
SES-2025-018661,2863.0,2025-12-15 03:35:50,Mobile,Paid Social,1,13,1,0
SES-2025-018662,8226.0,2025-10-29 17:50:23,Mobile,Direct,1,11,1,0
SES-2025-018663,6180.0,2025-04-30 11:51:27,Desktop,Direct,4,116,0,0
SES-2025-018664,3410.0,2025-12-14 05:28:45,Desktop,Paid Search,1,4,1,0
SES-2025-018665,,2025-10-16 06:16:22,Mobile,Paid Social,3,88,0,0
SES-2025-018666,,2025-05-10 06:34:13,Mobile,Direct,2,49,0,0
SES-2025-018667,496.0,2025-09-02 17:13:49,Desktop,Paid Social,4,175,0,0
SES-2025-018668,4413.0,2025-09-08 18:24:24,Mobile,Organic Search,1,4,1,0
SES-2025-018669,1037.0,2025-09-25 16:09:36,Desktop,Paid Social,1,15,1,0
SES-2025-018670,,2025-01-24 02:37:13,Mobile,Email,1,14,1,0
SES-2025-018671,7116.0,2025-07-03 06:11:14,Mobile,Organic Search,1,12,1,0
SES-2025-018672,,2025-07-08 02:22:42,Desktop,Organic Search,2,46,0,0
SES-2025-018673,,2025-04-25 16:38:46,Mobile,Organic Search,3,97,0,0
SES-2025-018674,,2025-10-29 06:48:25,Desktop,Direct,3,66,0,0
SES-2025-018675,,2025-03-10 02:23:50,Mobile,Email,3,116,0,0
SES-2025-018676,8539.0,2025-09-29 01:22:56,Mobile,Paid Social,2,33,0,0
SES-2025-018677,6223.0,2025-10-29 00:42:44,Mobile,Organic Search,2,38,0,0
SES-2025-018678,6135.0,2025-11-27 14:44:01,Mobile,Paid Social,1,16,1,0
SES-2025-018679,,2025-08-02 01:28:39,Mobile,Organic Search,2,38,0,0
SES-2025-018680,8871.0,2025-12-10 05:08:22,Mobile,Paid Social,3,80,0,0
SES-2025-018681,5015.0,2025-07-14 22:37:35,Desktop,Paid Search,3,121,0,0
SES-2025-018682,,2025-04-02 19:23:44,Mobile,Paid Search,4,145,0,0
SES-2025-018683,9402.0,2025-10-07 10:07:35,Mobile,Email,2,35,0,0
SES-2025-018684,,2025-02-21 19:38:13,Mobile,Paid Search,2,33,0,0
SES-2025-018685,5398.0,2025-12-22 15:33:16,Mobile,Email,3,66,0,0
SES-2025-018686,9815.0,2025-09-09 21:35:08,Tablet,Paid Social,1,5,1,0
SES-2025-018687,,2025-12-03 01:16:14,Mobile,Organic Search,4,131,0,0
SES-2025-018688,1740.0,2025-06-27 05:12:21,Desktop,Organic Search,5,159,0,0
SES-2025-018689,4931.0,2025-10-09 14:13:52,Mobile,Affiliate,3,76,0,0
SES-2025-018690,,2025-08-29 10:35:45,Desktop,Organic Search,2,51,0,0
SES-2025-018691,434.0,2025-07-21 12:18:44,Desktop,Organic Search,3,114,0,0
SES-2025-018692,2682.0,2025-12-30 05:49:46,Mobile,Paid Search,4,147,0,0
SES-2025-018693,6302.0,2025-11-04 11:23:15,Mobile,Organic Search,3,132,0,0
SES-2025-018694,,2025-07-22 00:50:39,Mobile,Email,3,117,0,0
SES-2025-018695,,2025-03-31 01:41:11,Mobile,Organic Search,1,6,1,0
SES-2025-018696,1150.0,2025-10-28 11:12:53,Desktop,Organic Search,2,28,0,0
SES-2025-018697,5090.0,2025-12-06 21:21:09,Mobile,Organic Search,1,8,1,0
SES-2025-018698,7275.0,2025-08-13 21:26:07,Mobile,Organic Search,3,81,0,0
SES-2025-018699,,2025-03-21 03:44:39,Mobile,Paid Social,3,91,0,0
SES-2025-018700,8385.0,2025-12-17 08:29:27,Mobile,Email,3,74,0,0
SES-2025-018701,9338.0,2025-09-19 08:19:29,Desktop,Organic Search,1,8,1,0
SES-2025-018702,740.0,2025-12-11 19:44:11,Mobile,Direct,4,149,0,0
SES-2025-018703,283.0,2025-12-30 02:34:05,Desktop,Direct,2,48,0,0
SES-2025-018704,7273.0,2025-11-27 07:50:26,Mobile,Organic Search,3,98,0,0
SES-2025-018705,8724.0,2025-12-19 01:52:07,Desktop,Organic Search,3,94,0,0
SES-2025-018706,9586.0,2025-09-23 12:11:51,Desktop,Paid Search,2,71,0,0
SES-2025-018707,5393.0,2025-11-04 21:37:52,Mobile,Direct,2,34,0,0
SES-2025-018708,6854.0,2025-12-05 08:42:45,Mobile,Paid Social,2,59,0,0
SES-2025-018709,6945.0,2025-08-19 06:36:21,Mobile,Paid Search,1,5,1,0
SES-2025-018710,522.0,2025-12-08 15:54:49,Mobile,Paid Social,1,13,1,0
SES-2025-018711,6414.0,2025-08-28 15:08:56,Desktop,Email,2,27,0,0
SES-2025-018712,,2025-01-08 10:22:30,Mobile,Organic Search,3,114,0,0
SES-2025-018713,,2025-10-06 13:37:44,Mobile,Organic Search,2,60,0,0
SES-2025-018714,383.0,2025-06-30 20:40:33,Mobile,Organic Search,1,3,1,0
SES-2025-018715,1252.0,2025-12-15 18:40:59,Desktop,Affiliate,3,75,0,0
SES-2025-018716,3369.0,2025-11-20 20:40:44,Desktop,Affiliate,1,7,1,0
SES-2025-018717,,2025-12-23 06:31:10,Desktop,Organic Search,2,42,0,0
SES-2025-018718,,2025-09-12 17:56:17,Mobile,Affiliate,1,9,1,0
SES-2025-018719,2208.0,2025-11-28 17:21:09,Mobile,Affiliate,3,88,0,0
SES-2025-018720,8446.0,2025-11-09 17:08:53,Mobile,Organic Search,5,168,0,0
SES-2025-018721,,2025-11-24 23:24:04,Mobile,Paid Search,1,10,1,0
SES-2025-018722,9919.0,2025-07-05 16:42:35,Mobile,Affiliate,1,5,1,0
SES-2025-018723,,2025-10-13 12:26:33,Mobile,Affiliate,1,4,1,0
SES-2025-018724,65.0,2025-09-18 04:18:32,Desktop,Direct,3,69,0,0
SES-2025-018725,5435.0,2025-09-02 15:51:50,Mobile,Direct,4,131,0,0
SES-2025-018726,,2025-07-24 00:59:55,Desktop,Paid Search,3,118,0,0
SES-2025-018727,,2025-06-18 06:52:39,Mobile,Organic Search,4,123,0,0
SES-2025-018728,7256.0,2025-12-14 12:33:05,Mobile,Organic Search,2,50,0,0
SES-2025-018729,5171.0,2025-11-13 23:10:37,Desktop,Direct,1,9,1,0
SES-2025-018730,6382.0,2025-04-16 18:10:44,Mobile,Organic Search,3,56,0,0
SES-2025-018731,,2025-05-29 07:52:43,Mobile,Direct,3,76,0,0
SES-2025-018732,,2025-10-22 01:53:46,Desktop,Organic Search,1,10,1,0
SES-2025-018733,,2025-08-04 19:39:36,Mobile,Paid Social,1,14,1,0
SES-2025-018734,1163.0,2025-12-17 00:47:37,Mobile,Organic Search,2,59,0,0
SES-2025-018735,9295.0,2025-11-06 12:09:31,Desktop,Paid Search,2,64,0,0
SES-2025-018736,,2025-11-13 19:10:45,Mobile,Paid Search,1,4,1,0
SES-2025-018737,2149.0,2025-12-30 03:33:43,Tablet,Direct,2,53,0,0
SES-2025-018738,,2025-07-01 17:27:31,Desktop,Direct,3,64,0,0
SES-2025-018739,5010.0,2025-05-03 18:50:28,Mobile,Email,1,10,1,0
SES-2025-018740,9562.0,2025-12-03 23:33:37,Mobile,Paid Search,3,73,0,0
SES-2025-018741,,2025-06-11 03:48:42,Mobile,Organic Search,2,59,0,0
SES-2025-018742,3729.0,2025-12-21 05:48:47,Mobile,Organic Search,2,29,0,0
SES-2025-018743,,2025-01-16 07:10:38,Mobile,Email,1,15,1,0
SES-2025-018744,,2025-09-15 15:56:00,Mobile,Direct,1,11,1,0
SES-2025-018745,4905.0,2025-03-12 06:33:48,Mobile,Paid Search,3,132,0,0
SES-2025-018746,8046.0,2025-08-26 16:43:10,Mobile,Direct,3,126,0,0
SES-2025-018747,,2025-08-18 19:46:54,Tablet,Paid Social,3,102,0,0
SES-2025-018748,,2025-08-07 15:27:05,Mobile,Paid Search,1,12,1,0
SES-2025-018749,,2025-11-25 21:36:11,Desktop,Affiliate,1,12,1,0
SES-2025-018750,,2025-09-19 14:07:04,Desktop,Paid Social,5,206,0,0
SES-2025-018751,4363.0,2025-09-11 11:37:02,Mobile,Organic Search,4,90,0,0
SES-2025-018752,4475.0,2025-10-06 20:48:22,Desktop,Paid Search,2,52,0,0
SES-2025-018753,2994.0,2025-11-28 19:57:58,Desktop,Direct,2,61,0,0
SES-2025-018754,2928.0,2025-02-17 15:32:13,Mobile,Paid Social,2,45,0,0
SES-2025-018755,,2025-07-13 12:12:25,Mobile,Direct,2,47,0,0
SES-2025-018756,,2025-04-21 16:53:11,Mobile,Paid Search,2,60,0,0
SES-2025-018757,79.0,2025-05-28 07:05:39,Desktop,Paid Search,3,129,0,0
SES-2025-018758,7669.0,2025-06-03 15:37:01,Mobile,Direct,3,89,0,0
SES-2025-018759,,2025-08-07 02:30:29,Mobile,Direct,3,91,0,0
SES-2025-018760,,2025-05-08 15:24:09,Mobile,Organic Search,1,7,1,0
SES-2025-018761,,2025-05-30 22:35:22,Desktop,Paid Social,1,3,1,0
SES-2025-018762,8160.0,2025-10-25 23:54:24,Mobile,Paid Social,1,9,1,0
SES-2025-018763,,2025-02-28 00:58:27,Mobile,Paid Search,1,7,1,0
SES-2025-018764,8050.0,2025-12-23 18:40:32,Desktop,Direct,3,85,0,0
SES-2025-018765,5848.0,2025-09-17 02:01:24,Desktop,Email,2,47,0,0
SES-2025-018766,,2025-09-05 10:20:15,Mobile,Email,1,18,1,0
SES-2025-018767,,2025-08-03 17:35:56,Mobile,Organic Search,2,56,0,0
SES-2025-018768,1181.0,2025-10-28 00:03:29,Desktop,Affiliate,1,16,1,0
SES-2025-018769,,2025-10-24 17:35:37,Mobile,Paid Social,2,16,0,0
SES-2025-018770,9087.0,2025-09-17 05:06:17,Desktop,Paid Search,4,127,0,0
SES-2025-018771,3283.0,2025-09-21 05:08:03,Desktop,Paid Social,1,18,1,0
SES-2025-018772,,2025-11-01 21:27:02,Mobile,Paid Search,3,100,0,0
SES-2025-018773,841.0,2025-05-02 15:50:19,Desktop,Direct,1,6,1,0
SES-2025-018774,5352.0,2025-05-22 06:52:15,Mobile,Direct,3,102,0,0
SES-2025-018775,1672.0,2025-07-14 12:24:05,Mobile,Direct,4,114,0,0
SES-2025-018776,6509.0,2025-12-16 08:41:12,Mobile,Direct,1,5,1,0
SES-2025-018777,,2025-06-14 11:53:15,Tablet,Affiliate,4,118,0,0
SES-2025-018778,,2025-05-15 06:15:56,Mobile,Organic Search,4,86,0,0
SES-2025-018779,4008.0,2025-12-21 14:32:58,Desktop,Direct,1,8,1,0
SES-2025-018780,9029.0,2025-12-28 16:02:17,Mobile,Organic Search,4,131,0,0
SES-2025-018781,,2025-01-17 00:37:20,Mobile,Organic Search,1,14,1,0
SES-2025-018782,2988.0,2025-10-25 12:33:30,Mobile,Paid Search,4,138,0,0
SES-2025-018783,5115.0,2025-11-01 20:14:55,Mobile,Email,2,70,0,0
SES-2025-018784,6494.0,2025-11-30 05:06:13,Mobile,Direct,2,37,0,0
SES-2025-018785,5766.0,2025-08-17 12:12:58,Mobile,Paid Search,2,36,0,0
SES-2025-018786,,2025-01-02 06:44:27,Mobile,Paid Social,4,154,0,0
SES-2025-018787,,2025-03-23 06:20:22,Mobile,Direct,3,108,0,0
SES-2025-018788,,2025-08-28 02:04:15,Mobile,Paid Social,2,29,0,0
SES-2025-018789,3620.0,2025-04-19 14:39:46,Mobile,Paid Search,3,111,0,0
SES-2025-018790,,2025-09-13 14:06:54,Mobile,Paid Search,3,72,0,0
SES-2025-018791,5654.0,2025-09-02 08:53:18,Desktop,Organic Search,1,5,1,0
SES-2025-018792,1189.0,2025-10-31 05:41:45,Mobile,Paid Social,3,93,0,0
SES-2025-018793,9120.0,2025-12-11 00:37:18,Desktop,Email,4,83,0,0
SES-2025-018794,503.0,2025-06-04 14:03:43,Mobile,Organic Search,4,157,0,0
SES-2025-018795,,2025-04-06 14:30:54,Desktop,Paid Social,4,107,0,0
SES-2025-018796,,2025-04-08 16:42:16,Mobile,Affiliate,2,20,0,0
SES-2025-018797,4955.0,2025-09-10 18:27:54,Mobile,Direct,3,109,0,0
SES-2025-018798,6728.0,2025-12-23 01:50:16,Desktop,Paid Search,3,130,0,0
SES-2025-018799,,2025-04-30 15:34:20,Mobile,Paid Search,2,66,0,0
SES-2025-018800,6162.0,2025-09-25 13:55:37,Mobile,Paid Search,2,36,0,0
SES-2025-018801,2976.0,2025-12-25 20:39:26,Mobile,Direct,3,83,0,0
SES-2025-018802,,2025-02-11 20:25:31,Desktop,Paid Social,2,46,0,0
SES-2025-018803,5783.0,2025-12-17 16:59:48,Desktop,Organic Search,3,93,0,0
