event_id,session_id,user_key,product_key,date_key,event_name,page_type,page_load_ms,event_timestamp
42367,SES-2025-018413,6665,26,20250930,product_view,product_detail,2636,2025-09-30 09:31:49
42368,SES-2025-018414,7866,0,20251016,session_visit,home_or_landing,969,2025-10-16 17:16:17
42369,SES-2025-018415,8146,0,20250630,session_visit,home_or_landing,1197,2025-06-30 10:42:10
42370,SES-2025-018415,8146,0,20250630,browse_search,category_search_listing,1159,2025-06-30 10:42:51
42371,SES-2025-018415,8146,11,20250630,product_view,product_detail,1314,2025-06-30 10:43:32
42372,SES-2025-018415,8146,11,20250630,add_to_cart,cart_modal,1340,2025-06-30 10:43:58
42373,SES-2025-018416,0,0,20250716,session_visit,home_or_landing,1248,2025-07-16 03:07:14
42374,SES-2025-018417,0,0,20250927,session_visit,home_or_landing,1221,2025-09-27 23:12:26
42375,SES-2025-018417,0,0,20250927,browse_search,category_search_listing,1393,2025-09-27 23:12:42
42376,SES-2025-018417,0,28,20250927,product_view,product_detail,1299,2025-09-27 23:13:25
42377,SES-2025-018417,0,28,20250927,add_to_cart,cart_modal,1273,2025-09-27 23:13:54
42378,SES-2025-018418,4240,0,20250808,session_visit,home_or_landing,3496,2025-08-08 03:26:16
42379,SES-2025-018418,4240,0,20250808,browse_search,category_search_listing,3495,2025-08-08 03:26:50
42380,SES-2025-018419,2935,0,20251224,session_visit,home_or_landing,1363,2025-12-24 02:16:15
42381,SES-2025-018419,2935,0,20251224,browse_search,category_search_listing,1309,2025-12-24 02:16:32
42382,SES-2025-018419,2935,16,20251224,product_view,product_detail,1450,2025-12-24 02:17:19
42383,SES-2025-018419,2935,16,20251224,add_to_cart,cart_modal,1425,2025-12-24 02:17:33
42384,SES-2025-018419,2935,16,20251224,checkout_initiated,checkout_step1,1563,2025-12-24 02:18:13
42385,SES-2025-018420,1460,0,20250420,session_visit,home_or_landing,1949,2025-04-20 15:20:09
42386,SES-2025-018420,1460,0,20250420,browse_search,category_search_listing,1920,2025-04-20 15:20:39
42387,SES-2025-018421,0,0,20250715,session_visit,home_or_landing,844,2025-07-15 12:39:28
42388,SES-2025-018421,0,0,20250715,browse_search,category_search_listing,1075,2025-07-15 12:39:59
42389,SES-2025-018421,0,23,20250715,product_view,product_detail,761,2025-07-15 12:40:21
42390,SES-2025-018421,0,23,20250715,add_to_cart,cart_modal,1057,2025-07-15 12:40:50
42391,SES-2025-018422,8446,0,20251020,session_visit,home_or_landing,2874,2025-10-20 13:19:03
42392,SES-2025-018422,8446,0,20251020,browse_search,category_search_listing,2738,2025-10-20 13:19:44
42393,SES-2025-018423,0,0,20250101,session_visit,home_or_landing,4184,2025-01-01 23:12:38
42394,SES-2025-018424,3461,0,20251206,session_visit,home_or_landing,2674,2025-12-06 16:48:38
42395,SES-2025-018425,2547,0,20251019,session_visit,home_or_landing,4435,2025-10-19 03:05:59
42396,SES-2025-018426,149,0,20250815,session_visit,home_or_landing,2146,2025-08-15 02:46:56
42397,SES-2025-018426,149,0,20250815,browse_search,category_search_listing,2069,2025-08-15 02:47:37
42398,SES-2025-018427,3340,0,20250727,session_visit,home_or_landing,3438,2025-07-27 15:53:48
42399,SES-2025-018427,3340,0,20250727,browse_search,category_search_listing,3656,2025-07-27 15:54:16
42400,SES-2025-018428,0,0,20251215,session_visit,home_or_landing,1703,2025-12-15 10:10:48
42401,SES-2025-018428,0,0,20251215,browse_search,category_search_listing,1793,2025-12-15 10:11:05
42402,SES-2025-018428,0,5,20251215,product_view,product_detail,1993,2025-12-15 10:11:23
42403,SES-2025-018428,0,5,20251215,add_to_cart,cart_modal,1819,2025-12-15 10:11:45
42404,SES-2025-018429,7482,0,20250821,session_visit,home_or_landing,941,2025-08-21 09:25:25
42405,SES-2025-018430,338,0,20251007,session_visit,home_or_landing,2494,2025-10-07 11:53:21
42406,SES-2025-018431,0,0,20250814,session_visit,home_or_landing,3973,2025-08-14 06:47:30
42407,SES-2025-018431,0,0,20250814,browse_search,category_search_listing,4195,2025-08-14 06:47:56
42408,SES-2025-018431,0,1,20250814,product_view,product_detail,4270,2025-08-14 06:48:38
42409,SES-2025-018431,0,1,20250814,add_to_cart,cart_modal,4274,2025-08-14 06:49:18
42410,SES-2025-018432,0,0,20250411,session_visit,home_or_landing,3237,2025-04-11 18:16:50
42411,SES-2025-018432,0,0,20250411,browse_search,category_search_listing,3410,2025-04-11 18:17:19
42412,SES-2025-018432,0,19,20250411,product_view,product_detail,3231,2025-04-11 18:18:17
42413,SES-2025-018433,1354,0,20251023,session_visit,home_or_landing,975,2025-10-23 23:57:08
42414,SES-2025-018433,1354,0,20251023,browse_search,category_search_listing,900,2025-10-23 23:57:21
42415,SES-2025-018434,0,0,20250109,session_visit,home_or_landing,830,2025-01-09 00:10:18
42416,SES-2025-018434,0,0,20250109,browse_search,category_search_listing,988,2025-01-09 00:11:03
42417,SES-2025-018435,3669,0,20251222,session_visit,home_or_landing,1245,2025-12-22 03:19:58
42418,SES-2025-018436,8800,0,20251223,session_visit,home_or_landing,1028,2025-12-23 21:13:30
42419,SES-2025-018437,7222,0,20251228,session_visit,home_or_landing,3523,2025-12-28 09:51:53
42420,SES-2025-018437,7222,0,20251228,browse_search,category_search_listing,3526,2025-12-28 09:52:27
42421,SES-2025-018437,7222,8,20251228,product_view,product_detail,3668,2025-12-28 09:52:59
42422,SES-2025-018437,7222,8,20251228,add_to_cart,cart_modal,3802,2025-12-28 09:53:17
42423,SES-2025-018438,9056,0,20250127,session_visit,home_or_landing,2203,2025-01-27 01:25:24
42424,SES-2025-018438,9056,0,20250127,browse_search,category_search_listing,2056,2025-01-27 01:26:02
42425,SES-2025-018438,9056,7,20250127,product_view,product_detail,2472,2025-01-27 01:26:53
42426,SES-2025-018438,9056,7,20250127,add_to_cart,cart_modal,2463,2025-01-27 01:27:11
42427,SES-2025-018439,2500,0,20250627,session_visit,home_or_landing,1803,2025-06-27 09:02:33
42428,SES-2025-018439,2500,0,20250627,browse_search,category_search_listing,1724,2025-06-27 09:03:08
42429,SES-2025-018439,2500,22,20250627,product_view,product_detail,1770,2025-06-27 09:03:31
42430,SES-2025-018440,1720,0,20250921,session_visit,home_or_landing,1160,2025-09-21 21:21:26
42431,SES-2025-018440,1720,0,20250921,browse_search,category_search_listing,1361,2025-09-21 21:21:51
42432,SES-2025-018440,1720,28,20250921,product_view,product_detail,1101,2025-09-21 21:22:36
42433,SES-2025-018441,3062,0,20250922,session_visit,home_or_landing,2256,2025-09-22 04:07:40
42434,SES-2025-018442,9535,0,20250830,session_visit,home_or_landing,6722,2025-08-30 00:04:01
42435,SES-2025-018442,9535,0,20250830,browse_search,category_search_listing,6910,2025-08-30 00:04:27
42436,SES-2025-018442,9535,26,20250830,product_view,product_detail,6697,2025-08-30 00:04:54
42437,SES-2025-018443,2700,0,20251014,session_visit,home_or_landing,582,2025-10-14 03:52:50
42438,SES-2025-018443,2700,0,20251014,browse_search,category_search_listing,517,2025-10-14 03:53:22
42439,SES-2025-018444,4327,0,20251119,session_visit,home_or_landing,1542,2025-11-19 21:48:53
42440,SES-2025-018444,4327,0,20251119,browse_search,category_search_listing,1717,2025-11-19 21:49:11
42441,SES-2025-018444,4327,12,20251119,product_view,product_detail,1685,2025-11-19 21:49:44
42442,SES-2025-018444,4327,12,20251119,add_to_cart,cart_modal,1821,2025-11-19 21:49:57
42443,SES-2025-018445,0,0,20250808,session_visit,home_or_landing,3366,2025-08-08 05:45:10
42444,SES-2025-018446,4838,0,20251226,session_visit,home_or_landing,2305,2025-12-26 00:51:43
42445,SES-2025-018447,8094,0,20250826,session_visit,home_or_landing,1651,2025-08-26 00:54:37
42446,SES-2025-018447,8094,0,20250826,browse_search,category_search_listing,1800,2025-08-26 00:54:49
42447,SES-2025-018447,8094,6,20250826,product_view,product_detail,1742,2025-08-26 00:55:28
42448,SES-2025-018447,8094,6,20250826,add_to_cart,cart_modal,1759,2025-08-26 00:55:42
42449,SES-2025-018448,5362,0,20251115,session_visit,home_or_landing,1128,2025-11-15 14:24:53
42450,SES-2025-018448,5362,0,20251115,browse_search,category_search_listing,1299,2025-11-15 14:25:32
42451,SES-2025-018449,1070,0,20251102,session_visit,home_or_landing,2374,2025-11-02 00:52:16
42452,SES-2025-018449,1070,0,20251102,browse_search,category_search_listing,2602,2025-11-02 00:52:31
42453,SES-2025-018449,1070,19,20251102,product_view,product_detail,2544,2025-11-02 00:53:04
42454,SES-2025-018450,0,0,20250404,session_visit,home_or_landing,2324,2025-04-04 13:59:33
42455,SES-2025-018451,6463,0,20251015,session_visit,home_or_landing,3067,2025-10-15 00:04:53
42456,SES-2025-018451,6463,0,20251015,browse_search,category_search_listing,2955,2025-10-15 00:05:03
42457,SES-2025-018451,6463,6,20251015,product_view,product_detail,3242,2025-10-15 00:05:30
42458,SES-2025-018452,657,0,20251219,session_visit,home_or_landing,1870,2025-12-19 01:02:45
42459,SES-2025-018453,794,0,20250924,session_visit,home_or_landing,2166,2025-09-24 11:48:38
42460,SES-2025-018454,2926,0,20251221,session_visit,home_or_landing,1852,2025-12-21 17:15:34
42461,SES-2025-018454,2926,0,20251221,browse_search,category_search_listing,1747,2025-12-21 17:16:09
42462,SES-2025-018454,2926,8,20251221,product_view,product_detail,1906,2025-12-21 17:16:55
42463,SES-2025-018455,7094,0,20251229,session_visit,home_or_landing,980,2025-12-29 06:33:04
42464,SES-2025-018456,0,0,20250302,session_visit,home_or_landing,1063,2025-03-02 01:32:54
42465,SES-2025-018456,0,0,20250302,browse_search,category_search_listing,997,2025-03-02 01:33:24
42466,SES-2025-018456,0,8,20250302,product_view,product_detail,1009,2025-03-02 01:34:01
42467,SES-2025-018457,0,0,20251201,session_visit,home_or_landing,424,2025-12-01 19:18:06
42468,SES-2025-018458,8114,0,20250520,session_visit,home_or_landing,3487,2025-05-20 08:27:25
42469,SES-2025-018458,8114,0,20250520,browse_search,category_search_listing,3526,2025-05-20 08:27:58
42470,SES-2025-018458,8114,30,20250520,product_view,product_detail,3514,2025-05-20 08:28:35
42471,SES-2025-018459,6668,0,20251223,session_visit,home_or_landing,2486,2025-12-23 16:41:20
42472,SES-2025-018460,5423,0,20250904,session_visit,home_or_landing,1142,2025-09-04 06:55:15
42473,SES-2025-018460,5423,0,20250904,browse_search,category_search_listing,1089,2025-09-04 06:55:44
42474,SES-2025-018461,0,0,20250821,session_visit,home_or_landing,1661,2025-08-21 10:52:20
42475,SES-2025-018461,0,0,20250821,browse_search,category_search_listing,1773,2025-08-21 10:52:38
42476,SES-2025-018461,0,10,20250821,product_view,product_detail,1824,2025-08-21 10:53:11
42477,SES-2025-018461,0,10,20250821,add_to_cart,cart_modal,1889,2025-08-21 10:53:25
42478,SES-2025-018462,9728,0,20250927,session_visit,home_or_landing,1114,2025-09-27 15:18:58
42479,SES-2025-018462,9728,0,20250927,browse_search,category_search_listing,1358,2025-09-27 15:19:42
42480,SES-2025-018462,9728,14,20250927,product_view,product_detail,1050,2025-09-27 15:20:31
42481,SES-2025-018463,5626,0,20251129,session_visit,home_or_landing,705,2025-11-29 00:34:41
42482,SES-2025-018464,8570,0,20251218,session_visit,home_or_landing,3125,2025-12-18 17:52:24
42483,SES-2025-018465,8890,0,20251001,session_visit,home_or_landing,1216,2025-10-01 18:18:27
42484,SES-2025-018465,8890,0,20251001,browse_search,category_search_listing,1124,2025-10-01 18:18:59
42485,SES-2025-018466,0,0,20250311,session_visit,home_or_landing,2180,2025-03-11 03:43:08
42486,SES-2025-018467,6018,0,20251101,session_visit,home_or_landing,185,2025-11-01 01:21:52
42487,SES-2025-018468,8283,0,20251213,session_visit,home_or_landing,1831,2025-12-13 13:52:50
42488,SES-2025-018468,8283,0,20251213,browse_search,category_search_listing,1684,2025-12-13 13:53:16
42489,SES-2025-018469,0,0,20250422,session_visit,home_or_landing,884,2025-04-22 10:59:50
42490,SES-2025-018469,0,0,20250422,browse_search,category_search_listing,846,2025-04-22 11:00:14
42491,SES-2025-018469,0,18,20250422,product_view,product_detail,915,2025-04-22 11:00:36
42492,SES-2025-018470,3657,0,20251230,session_visit,home_or_landing,2354,2025-12-30 23:14:43
42493,SES-2025-018471,0,0,20250127,session_visit,home_or_landing,2398,2025-01-27 15:06:26
42494,SES-2025-018471,0,0,20250127,browse_search,category_search_listing,2503,2025-01-27 15:07:00
42495,SES-2025-018472,6467,0,20251120,session_visit,home_or_landing,1229,2025-11-20 06:13:21
42496,SES-2025-018473,0,0,20251231,session_visit,home_or_landing,1456,2025-12-31 23:30:49
42497,SES-2025-018474,9057,0,20251226,session_visit,home_or_landing,384,2025-12-26 11:09:03
42498,SES-2025-018474,9057,0,20251226,browse_search,category_search_listing,503,2025-12-26 11:09:20
42499,SES-2025-018474,9057,25,20251226,product_view,product_detail,354,2025-12-26 11:10:17
42500,SES-2025-018475,4913,0,20250327,session_visit,home_or_landing,1961,2025-03-27 14:04:05
42501,SES-2025-018476,0,0,20251110,session_visit,home_or_landing,2358,2025-11-10 13:38:06
42502,SES-2025-018476,0,0,20251110,browse_search,category_search_listing,2264,2025-11-10 13:38:20
42503,SES-2025-018476,0,17,20251110,product_view,product_detail,2317,2025-11-10 13:39:18
42504,SES-2025-018476,0,17,20251110,add_to_cart,cart_modal,2569,2025-11-10 13:39:39
42505,SES-2025-018477,7197,0,20251204,session_visit,home_or_landing,2191,2025-12-04 05:49:21
42506,SES-2025-018478,0,0,20250427,session_visit,home_or_landing,1675,2025-04-27 20:25:18
42507,SES-2025-018479,8762,0,20250715,session_visit,home_or_landing,2630,2025-07-15 11:08:11
42508,SES-2025-018479,8762,0,20250715,browse_search,category_search_listing,2664,2025-07-15 11:08:46
42509,SES-2025-018480,8781,0,20251205,session_visit,home_or_landing,940,2025-12-05 05:16:57
42510,SES-2025-018480,8781,0,20251205,browse_search,category_search_listing,1038,2025-12-05 05:17:22
42511,SES-2025-018481,9107,0,20250916,session_visit,home_or_landing,3239,2025-09-16 22:36:38
42512,SES-2025-018481,9107,0,20250916,browse_search,category_search_listing,3190,2025-09-16 22:36:55
42513,SES-2025-018482,0,0,20250605,session_visit,home_or_landing,653,2025-06-05 21:34:02
42514,SES-2025-018483,1852,0,20251224,session_visit,home_or_landing,958,2025-12-24 21:34:34
42515,SES-2025-018483,1852,0,20251224,browse_search,category_search_listing,950,2025-12-24 21:34:56
42516,SES-2025-018483,1852,33,20251224,product_view,product_detail,1239,2025-12-24 21:35:38
42517,SES-2025-018484,0,0,20250605,session_visit,home_or_landing,1895,2025-06-05 07:46:09
42518,SES-2025-018484,0,0,20250605,browse_search,category_search_listing,2085,2025-06-05 07:46:29
42519,SES-2025-018484,0,29,20250605,product_view,product_detail,1944,2025-06-05 07:47:01
42520,SES-2025-018485,3370,0,20250924,session_visit,home_or_landing,638,2025-09-24 01:22:07
42521,SES-2025-018485,3370,0,20250924,browse_search,category_search_listing,822,2025-09-24 01:22:46
42522,SES-2025-018486,4642,0,20251203,session_visit,home_or_landing,2129,2025-12-03 09:25:48
42523,SES-2025-018486,4642,0,20251203,browse_search,category_search_listing,2124,2025-12-03 09:26:06
42524,SES-2025-018487,439,0,20251119,session_visit,home_or_landing,1646,2025-11-19 06:16:37
42525,SES-2025-018487,439,0,20251119,browse_search,category_search_listing,1803,2025-11-19 06:17:05
42526,SES-2025-018487,439,12,20251119,product_view,product_detail,1649,2025-11-19 06:17:24
42527,SES-2025-018487,439,12,20251119,add_to_cart,cart_modal,1828,2025-11-19 06:17:51
42528,SES-2025-018488,3045,0,20250808,session_visit,home_or_landing,1314,2025-08-08 18:44:49
42529,SES-2025-018488,3045,0,20250808,browse_search,category_search_listing,1296,2025-08-08 18:45:33
42530,SES-2025-018488,3045,28,20250808,product_view,product_detail,1496,2025-08-08 18:46:25
42531,SES-2025-018489,4324,0,20250930,session_visit,home_or_landing,1191,2025-09-30 12:27:48
42532,SES-2025-018490,3459,0,20250723,session_visit,home_or_landing,1572,2025-07-23 13:02:51
42533,SES-2025-018490,3459,0,20250723,browse_search,category_search_listing,1476,2025-07-23 13:03:26
42534,SES-2025-018491,4364,0,20251025,session_visit,home_or_landing,1494,2025-10-25 10:34:12
42535,SES-2025-018492,7133,0,20250815,session_visit,home_or_landing,2171,2025-08-15 02:52:35
42536,SES-2025-018492,7133,0,20250815,browse_search,category_search_listing,2319,2025-08-15 02:52:46
42537,SES-2025-018492,7133,23,20250815,product_view,product_detail,2127,2025-08-15 02:53:07
42538,SES-2025-018493,0,0,20250813,session_visit,home_or_landing,1561,2025-08-13 22:34:15
42539,SES-2025-018493,0,0,20250813,browse_search,category_search_listing,1664,2025-08-13 22:34:28
42540,SES-2025-018494,7839,0,20251102,session_visit,home_or_landing,2456,2025-11-02 18:43:02
42541,SES-2025-018494,7839,0,20251102,browse_search,category_search_listing,2337,2025-11-02 18:43:14
42542,SES-2025-018494,7839,3,20251102,product_view,product_detail,2640,2025-11-02 18:43:35
42543,SES-2025-018494,7839,3,20251102,add_to_cart,cart_modal,2796,2025-11-02 18:44:07
42544,SES-2025-018495,4208,0,20251111,session_visit,home_or_landing,1450,2025-11-11 21:40:07
42545,SES-2025-018495,4208,0,20251111,browse_search,category_search_listing,1661,2025-11-11 21:40:28
42546,SES-2025-018495,4208,8,20251111,product_view,product_detail,1732,2025-11-11 21:40:57
42547,SES-2025-018496,0,0,20250801,session_visit,home_or_landing,4613,2025-08-01 18:36:19
42548,SES-2025-018497,5764,0,20250517,session_visit,home_or_landing,1951,2025-05-17 12:41:33
42549,SES-2025-018497,5764,0,20250517,browse_search,category_search_listing,2143,2025-05-17 12:41:45
42550,SES-2025-018497,5764,2,20250517,product_view,product_detail,1922,2025-05-17 12:42:26
42551,SES-2025-018498,6118,0,20251222,session_visit,home_or_landing,3270,2025-12-22 18:47:00
42552,SES-2025-018498,6118,0,20251222,browse_search,category_search_listing,3141,2025-12-22 18:47:38
42553,SES-2025-018498,6118,22,20251222,product_view,product_detail,3172,2025-12-22 18:48:03
42554,SES-2025-018499,6995,0,20250929,session_visit,home_or_landing,3434,2025-09-29 10:43:56
42555,SES-2025-018499,6995,0,20250929,browse_search,category_search_listing,3540,2025-09-29 10:44:36
42556,SES-2025-018499,6995,25,20250929,product_view,product_detail,3356,2025-09-29 10:45:21
42557,SES-2025-018500,0,0,20250719,session_visit,home_or_landing,2123,2025-07-19 08:27:28
42558,SES-2025-018500,0,0,20250719,browse_search,category_search_listing,1973,2025-07-19 08:27:54
42559,SES-2025-018500,0,21,20250719,product_view,product_detail,2188,2025-07-19 08:28:48
42560,SES-2025-018501,0,0,20250513,session_visit,home_or_landing,1645,2025-05-13 01:24:36
42561,SES-2025-018501,0,0,20250513,browse_search,category_search_listing,1881,2025-05-13 01:25:18
42562,SES-2025-018502,0,0,20250328,session_visit,home_or_landing,960,2025-03-28 22:14:40
42563,SES-2025-018503,9805,0,20251209,session_visit,home_or_landing,1386,2025-12-09 05:41:06
42564,SES-2025-018503,9805,0,20251209,browse_search,category_search_listing,1359,2025-12-09 05:41:35
42565,SES-2025-018504,3965,0,20250516,session_visit,home_or_landing,1957,2025-05-16 15:20:27
42566,SES-2025-018504,3965,0,20250516,browse_search,category_search_listing,1959,2025-05-16 15:21:01
42567,SES-2025-018504,3965,18,20250516,product_view,product_detail,2186,2025-05-16 15:21:48
42568,SES-2025-018505,0,0,20250815,session_visit,home_or_landing,555,2025-08-15 11:05:52
42569,SES-2025-018505,0,0,20250815,browse_search,category_search_listing,649,2025-08-15 11:06:21
42570,SES-2025-018505,0,33,20250815,product_view,product_detail,465,2025-08-15 11:07:06
42571,SES-2025-018505,0,33,20250815,add_to_cart,cart_modal,955,2025-08-15 11:07:22
42572,SES-2025-018505,0,33,20250815,checkout_initiated,checkout_step1,755,2025-08-15 11:07:50
42573,SES-2025-018506,0,0,20250602,session_visit,home_or_landing,1762,2025-06-02 17:17:03
42574,SES-2025-018507,139,0,20250628,session_visit,home_or_landing,4996,2025-06-28 19:44:21
42575,SES-2025-018507,139,0,20250628,browse_search,category_search_listing,4939,2025-06-28 19:44:35
42576,SES-2025-018508,2690,0,20250529,session_visit,home_or_landing,1874,2025-05-29 02:46:37
42577,SES-2025-018508,2690,0,20250529,browse_search,category_search_listing,1824,2025-05-29 02:47:02
42578,SES-2025-018509,7797,0,20250210,session_visit,home_or_landing,2707,2025-02-10 01:59:00
42579,SES-2025-018510,2807,0,20251222,session_visit,home_or_landing,3454,2025-12-22 10:01:06
42580,SES-2025-018510,2807,0,20251222,browse_search,category_search_listing,3394,2025-12-22 10:01:45
42581,SES-2025-018511,2737,0,20250518,session_visit,home_or_landing,4726,2025-05-18 13:44:14
42582,SES-2025-018511,2737,0,20250518,browse_search,category_search_listing,4625,2025-05-18 13:44:46
42583,SES-2025-018511,2737,29,20250518,product_view,product_detail,5019,2025-05-18 13:45:17
42584,SES-2025-018511,2737,29,20250518,add_to_cart,cart_modal,5052,2025-05-18 13:45:29
42585,SES-2025-018512,4754,0,20251029,session_visit,home_or_landing,2820,2025-10-29 16:57:21
42586,SES-2025-018512,4754,0,20251029,browse_search,category_search_listing,2969,2025-10-29 16:57:45
42587,SES-2025-018513,7993,0,20251019,session_visit,home_or_landing,361,2025-10-19 21:30:27
42588,SES-2025-018513,7993,0,20251019,browse_search,category_search_listing,440,2025-10-19 21:31:01
42589,SES-2025-018514,1087,0,20250620,session_visit,home_or_landing,1210,2025-06-20 22:18:40
42590,SES-2025-018515,1422,0,20250917,session_visit,home_or_landing,462,2025-09-17 00:42:05
42591,SES-2025-018515,1422,0,20250917,browse_search,category_search_listing,412,2025-09-17 00:42:26
42592,SES-2025-018515,1422,10,20250917,product_view,product_detail,409,2025-09-17 00:43:24
42593,SES-2025-018516,3083,0,20251218,session_visit,home_or_landing,1554,2025-12-18 05:29:50
42594,SES-2025-018516,3083,0,20251218,browse_search,category_search_listing,1708,2025-12-18 05:30:08
42595,SES-2025-018517,9352,0,20251227,session_visit,home_or_landing,2153,2025-12-27 19:51:15
42596,SES-2025-018518,7734,0,20251004,session_visit,home_or_landing,1818,2025-10-04 19:57:06
42597,SES-2025-018519,1529,0,20250227,session_visit,home_or_landing,1022,2025-02-27 00:33:07
42598,SES-2025-018519,1529,0,20250227,browse_search,category_search_listing,1184,2025-02-27 00:33:44
42599,SES-2025-018519,1529,12,20250227,product_view,product_detail,932,2025-02-27 00:34:38
42600,SES-2025-018519,1529,12,20250227,add_to_cart,cart_modal,1098,2025-02-27 00:34:53
42601,SES-2025-018520,430,0,20251107,session_visit,home_or_landing,1294,2025-11-07 06:46:15
42602,SES-2025-018520,430,0,20251107,browse_search,category_search_listing,1336,2025-11-07 06:46:56
42603,SES-2025-018520,430,17,20251107,product_view,product_detail,1384,2025-11-07 06:47:20
42604,SES-2025-018521,1803,0,20251130,session_visit,home_or_landing,1855,2025-11-30 00:27:06
42605,SES-2025-018521,1803,0,20251130,browse_search,category_search_listing,2057,2025-11-30 00:27:48
42606,SES-2025-018521,1803,21,20251130,product_view,product_detail,1896,2025-11-30 00:28:06
42607,SES-2025-018521,1803,21,20251130,add_to_cart,cart_modal,2002,2025-11-30 00:28:42
42608,SES-2025-018522,0,0,20250411,session_visit,home_or_landing,1325,2025-04-11 20:10:30
42609,SES-2025-018523,6120,0,20251130,session_visit,home_or_landing,379,2025-11-30 09:45:20
42610,SES-2025-018524,0,0,20251119,session_visit,home_or_landing,1567,2025-11-19 16:00:00
42611,SES-2025-018524,0,0,20251119,browse_search,category_search_listing,1659,2025-11-19 16:00:38
42612,SES-2025-018525,7508,0,20250903,session_visit,home_or_landing,551,2025-09-03 17:21:28
42613,SES-2025-018525,7508,0,20250903,browse_search,category_search_listing,518,2025-09-03 17:22:07
42614,SES-2025-018525,7508,13,20250903,product_view,product_detail,499,2025-09-03 17:23:00
42615,SES-2025-018526,1434,0,20251020,session_visit,home_or_landing,1121,2025-10-20 20:02:31
42616,SES-2025-018526,1434,0,20251020,browse_search,category_search_listing,1196,2025-10-20 20:02:45
42617,SES-2025-018526,1434,20,20251020,product_view,product_detail,1107,2025-10-20 20:03:43
42618,SES-2025-018527,0,0,20250221,session_visit,home_or_landing,1794,2025-02-21 11:08:31
42619,SES-2025-018528,0,0,20251225,session_visit,home_or_landing,1321,2025-12-25 11:23:07
42620,SES-2025-018528,0,0,20251225,browse_search,category_search_listing,1308,2025-12-25 11:23:29
42621,SES-2025-018528,0,3,20251225,product_view,product_detail,1310,2025-12-25 11:24:27
42622,SES-2025-018529,0,0,20250523,session_visit,home_or_landing,2268,2025-05-23 01:50:12
42623,SES-2025-018529,0,0,20250523,browse_search,category_search_listing,2455,2025-05-23 01:50:44
42624,SES-2025-018530,5703,0,20250610,session_visit,home_or_landing,2313,2025-06-10 05:34:14
42625,SES-2025-018530,5703,0,20250610,browse_search,category_search_listing,2468,2025-06-10 05:34:52
42626,SES-2025-018530,5703,23,20250610,product_view,product_detail,2404,2025-06-10 05:35:40
42627,SES-2025-018531,9799,0,20251105,session_visit,home_or_landing,1242,2025-11-05 03:50:19
42628,SES-2025-018531,9799,0,20251105,browse_search,category_search_listing,1445,2025-11-05 03:50:58
42629,SES-2025-018531,9799,28,20251105,product_view,product_detail,1143,2025-11-05 03:51:20
42630,SES-2025-018532,0,0,20250719,session_visit,home_or_landing,2425,2025-07-19 05:13:30
42631,SES-2025-018532,0,0,20250719,browse_search,category_search_listing,2505,2025-07-19 05:13:55
42632,SES-2025-018532,0,2,20250719,product_view,product_detail,2720,2025-07-19 05:14:27
42633,SES-2025-018532,0,2,20250719,add_to_cart,cart_modal,2590,2025-07-19 05:14:44
42634,SES-2025-018533,7746,0,20250612,session_visit,home_or_landing,4508,2025-06-12 06:35:37
42635,SES-2025-018533,7746,0,20250612,browse_search,category_search_listing,4571,2025-06-12 06:35:49
42636,SES-2025-018534,9428,0,20250614,session_visit,home_or_landing,2635,2025-06-14 13:02:22
42637,SES-2025-018534,9428,0,20250614,browse_search,category_search_listing,2753,2025-06-14 13:02:39
42638,SES-2025-018534,9428,33,20250614,product_view,product_detail,2651,2025-06-14 13:03:10
42639,SES-2025-018535,9695,0,20250728,session_visit,home_or_landing,924,2025-07-28 15:49:45
42640,SES-2025-018535,9695,0,20250728,browse_search,category_search_listing,853,2025-07-28 15:49:58
42641,SES-2025-018536,5903,0,20251230,session_visit,home_or_landing,2900,2025-12-30 11:26:37
42642,SES-2025-018536,5903,0,20251230,browse_search,category_search_listing,3023,2025-12-30 11:27:09
42643,SES-2025-018536,5903,6,20251230,product_view,product_detail,3022,2025-12-30 11:27:30
42644,SES-2025-018537,0,0,20250525,session_visit,home_or_landing,1796,2025-05-25 00:21:22
42645,SES-2025-018537,0,0,20250525,browse_search,category_search_listing,1665,2025-05-25 00:21:42
42646,SES-2025-018537,0,24,20250525,product_view,product_detail,1937,2025-05-25 00:22:39
42647,SES-2025-018538,1974,0,20251106,session_visit,home_or_landing,2369,2025-11-06 19:56:14
42648,SES-2025-018538,1974,0,20251106,browse_search,category_search_listing,2378,2025-11-06 19:56:38
42649,SES-2025-018539,1106,0,20250621,session_visit,home_or_landing,4967,2025-06-21 20:07:00
42650,SES-2025-018540,0,0,20250718,session_visit,home_or_landing,799,2025-07-18 08:54:10
42651,SES-2025-018540,0,0,20250718,browse_search,category_search_listing,697,2025-07-18 08:54:23
42652,SES-2025-018541,3181,0,20250327,session_visit,home_or_landing,1501,2025-03-27 00:41:11
42653,SES-2025-018542,0,0,20250408,session_visit,home_or_landing,1342,2025-04-08 01:17:37
42654,SES-2025-018542,0,0,20250408,browse_search,category_search_listing,1267,2025-04-08 01:18:18
42655,SES-2025-018542,0,31,20250408,product_view,product_detail,1361,2025-04-08 01:19:12
42656,SES-2025-018542,0,31,20250408,add_to_cart,cart_modal,1723,2025-04-08 01:19:48
