session_id,user_key,date_key,device_key,channel_key,page_views,duration_seconds,is_bounced,has_converted
SES-2025-016129,1086,20251121,1,2,5,153,0,0
SES-2025-016130,3817,20251022,2,5,1,17,1,0
SES-2025-016131,0,20251219,2,3,1,13,1,0
SES-2025-016132,9811,20251016,1,5,2,27,0,0
SES-2025-016133,809,20251104,2,3,3,105,0,0
SES-2025-016134,4964,20250923,1,3,3,75,0,0
SES-2025-016135,2198,20250526,2,1,3,71,0,0
SES-2025-016136,0,20250707,2,1,1,8,1,0
SES-2025-016137,9572,20250907,2,6,3,118,0,0
SES-2025-016138,0,20250331,2,1,1,18,1,0
SES-2025-016139,0,20251115,1,4,3,117,0,0
SES-2025-016140,0,20251212,2,5,3,112,0,0
SES-2025-016141,0,20250128,2,4,1,8,1,0
SES-2025-016142,6985,20250408,2,1,2,49,0,0
SES-2025-016143,9293,20251117,1,1,1,6,1,0
SES-2025-016144,2238,20250801,1,1,3,77,0,0
SES-2025-016145,9512,20250503,2,5,1,12,1,0
SES-2025-016146,7879,20251210,1,1,3,124,0,0
SES-2025-016147,2548,20250724,1,4,2,46,0,0
SES-2025-016148,2324,20250919,1,2,3,121,0,0
SES-2025-016149,0,20250725,1,3,4,165,0,0
SES-2025-016150,3590,20251009,1,1,7,115,0,1
SES-2025-016151,5792,20250605,1,1,3,107,0,0
SES-2025-016152,0,20250414,2,1,4,88,0,0
SES-2025-016153,7118,20251001,2,4,1,10,1,0
SES-2025-016154,0,20250124,2,1,2,30,0,0
SES-2025-016155,7791,20251205,2,1,2,30,0,0
SES-2025-016156,7738,20251124,1,2,4,91,0,0
SES-2025-016157,1433,20251127,1,5,4,168,0,0
SES-2025-016158,3129,20251010,2,1,1,13,1,0
SES-2025-016159,4097,20251229,1,5,7,177,0,1
SES-2025-016160,0,20250426,2,3,4,134,0,0
SES-2025-016161,4477,20251004,2,2,3,80,0,0
SES-2025-016162,7794,20251222,1,3,2,34,0,0
SES-2025-016163,3924,20251217,2,1,2,30,0,0
SES-2025-016164,4778,20251230,2,1,1,4,1,0
SES-2025-016165,0,20250812,2,3,1,8,1,0
SES-2025-016166,3307,20250524,1,1,3,102,0,0
SES-2025-016167,5893,20250627,2,4,1,12,1,0
SES-2025-016168,0,20250412,1,6,1,4,1,0
SES-2025-016169,0,20250405,2,1,4,170,0,0
SES-2025-016170,9440,20250707,2,4,3,86,0,0
SES-2025-016171,0,20250211,2,3,3,113,0,0
SES-2025-016172,8790,20251013,2,4,1,9,1,0
SES-2025-016173,0,20251213,1,1,4,140,0,0
SES-2025-016174,4611,20251228,2,1,1,10,1,0
SES-2025-016175,7672,20251216,1,1,3,95,0,0
SES-2025-016176,9769,20251224,2,5,3,77,0,0
SES-2025-016177,8889,20251014,2,1,3,67,0,0
SES-2025-016178,2856,20250706,1,1,3,94,0,0
SES-2025-016179,8253,20250822,2,3,2,66,0,0
SES-2025-016180,0,20251118,2,2,2,56,0,0
SES-2025-016181,7950,20251119,2,4,1,3,1,0
SES-2025-016182,8285,20250830,1,4,1,5,1,0
SES-2025-016183,0,20250225,2,4,1,9,1,0
SES-2025-016184,8,20251224,1,4,3,68,0,0
SES-2025-016185,9397,20250506,2,3,2,48,0,0
SES-2025-016186,0,20250625,2,2,1,17,1,0
SES-2025-016187,0,20250709,2,1,3,62,0,0
SES-2025-016188,6801,20251128,2,1,1,13,1,0
SES-2025-016189,6721,20251222,2,4,1,12,1,0
SES-2025-016190,0,20250426,2,3,2,62,0,0
SES-2025-016191,9217,20251214,1,5,3,108,0,0
SES-2025-016192,403,20250824,1,3,4,143,0,0
SES-2025-016193,776,20250809,3,3,3,80,0,0
SES-2025-016194,295,20250608,3,3,4,120,0,0
SES-2025-016195,0,20250408,2,2,3,76,0,0
SES-2025-016196,0,20251127,2,3,1,10,1,0
SES-2025-016197,684,20251005,1,3,2,63,0,0
SES-2025-016198,0,20250916,2,4,2,56,0,0
SES-2025-016199,0,20250825,2,1,3,98,0,0
SES-2025-016200,3606,20250510,2,1,1,4,1,0
SES-2025-016201,1298,20250524,1,3,3,85,0,0
SES-2025-016202,3749,20251229,2,4,3,63,0,0
SES-2025-016203,2599,20251204,2,2,2,44,0,0
SES-2025-016204,9492,20251221,2,5,3,80,0,0
SES-2025-016205,8779,20250502,2,3,2,51,0,0
SES-2025-016206,426,20250909,2,1,3,124,0,0
SES-2025-016207,0,20250319,2,3,1,7,1,0
SES-2025-016208,0,20250411,2,1,2,41,0,0
SES-2025-016209,9626,20251218,1,2,3,94,0,0
SES-2025-016210,7804,20251014,2,1,3,47,0,0
SES-2025-016211,2019,20250407,2,1,1,8,1,0
SES-2025-016212,0,20250606,1,3,1,15,1,0
SES-2025-016213,2649,20250407,2,5,3,106,0,0
SES-2025-016214,0,20250905,2,4,3,128,0,0
SES-2025-016215,0,20251118,1,5,4,173,0,0
SES-2025-016216,1243,20251216,1,3,1,9,1,0
SES-2025-016217,403,20250211,1,3,7,116,0,1
SES-2025-016218,0,20250125,2,4,3,87,0,0
SES-2025-016219,0,20251121,2,3,3,110,0,0
SES-2025-016220,9799,20251207,2,1,1,7,1,0
SES-2025-016221,0,20250823,2,5,2,45,0,0
SES-2025-016222,4836,20251226,2,1,3,75,0,0
SES-2025-016223,5420,20251004,2,4,7,208,0,1
SES-2025-016224,1276,20251125,1,4,3,101,0,0
SES-2025-016225,0,20250113,2,1,1,11,1,0
SES-2025-016226,8962,20251101,2,5,3,113,0,0
SES-2025-016227,3943,20251013,2,2,3,74,0,0
SES-2025-016228,1851,20250913,2,3,4,136,0,0
SES-2025-016229,6322,20250519,2,1,1,14,1,0
SES-2025-016230,9230,20251228,2,1,4,84,0,0
SES-2025-016231,0,20250812,1,1,3,102,0,0
SES-2025-016232,8441,20250312,2,2,3,106,0,0
SES-2025-016233,6986,20251112,2,3,1,10,1,0
SES-2025-016234,0,20250918,1,1,4,118,0,0
SES-2025-016235,6447,20250601,1,2,2,58,0,0
SES-2025-016236,375,20251203,1,5,1,15,1,0
SES-2025-016237,0,20250701,1,1,4,101,0,0
SES-2025-016238,1581,20250605,2,5,1,16,1,0
SES-2025-016239,0,20250417,2,5,1,15,1,0
SES-2025-016240,107,20250706,2,1,2,40,0,0
SES-2025-016241,6041,20250805,2,2,6,249,0,0
SES-2025-016242,9841,20251026,2,3,5,155,0,0
SES-2025-016243,5488,20251216,1,4,2,50,0,0
SES-2025-016244,4418,20251127,2,3,3,86,0,0
SES-2025-016245,3508,20250721,2,2,3,68,0,0
SES-2025-016246,8195,20250819,2,2,4,118,0,0
SES-2025-016247,0,20251019,2,1,4,153,0,0
SES-2025-016248,1702,20250711,3,1,1,10,1,0
SES-2025-016249,2434,20250929,1,3,4,164,0,0
SES-2025-016250,0,20250616,1,3,1,18,1,0
SES-2025-016251,0,20250428,2,1,2,41,0,0
SES-2025-016252,1920,20251001,2,3,1,14,1,0
SES-2025-016253,1346,20251216,2,6,4,143,0,0
SES-2025-016254,0,20250224,2,4,3,112,0,0
SES-2025-016255,9476,20251223,2,5,3,103,0,0
SES-2025-016256,5346,20250626,1,4,1,14,1,0
SES-2025-016257,228,20251128,2,6,7,152,0,1
SES-2025-016258,5219,20251205,1,1,1,15,1,0
SES-2025-016259,0,20250624,1,5,2,41,0,0
SES-2025-016260,0,20250113,2,3,1,4,1,0
SES-2025-016261,3490,20250808,2,3,4,143,0,0
SES-2025-016262,1204,20251219,2,3,2,45,0,0
SES-2025-016263,6055,20251229,2,4,1,6,1,0
SES-2025-016264,9588,20250523,1,1,2,51,0,0
SES-2025-016265,0,20250131,2,2,3,95,0,0
SES-2025-016266,8050,20250915,1,3,1,10,1,0
SES-2025-016267,962,20251228,2,1,3,134,0,0
SES-2025-016268,3656,20250721,2,3,3,101,0,0
SES-2025-016269,5152,20251227,1,5,2,36,0,0
SES-2025-016270,0,20250405,2,4,2,61,0,0
SES-2025-016271,7538,20251105,2,4,2,34,0,0
SES-2025-016272,6524,20250304,3,4,4,112,0,0
SES-2025-016273,1109,20250821,1,6,3,63,0,0
SES-2025-016274,0,20250216,2,5,5,162,0,0
SES-2025-016275,0,20251229,2,3,3,77,0,0
SES-2025-016276,9019,20251104,2,2,4,141,0,0
SES-2025-016277,2540,20251216,2,3,2,30,0,0
SES-2025-016278,0,20251204,2,3,3,83,0,0
SES-2025-016279,8477,20250916,2,1,3,109,0,0
SES-2025-016280,8027,20250423,2,2,3,90,0,0
SES-2025-016281,1626,20251203,2,1,1,7,1,0
SES-2025-016282,0,20250805,1,3,1,3,1,0
SES-2025-016283,6812,20251105,2,2,4,101,0,0
SES-2025-016284,5074,20251204,1,5,1,11,1,0
SES-2025-016285,0,20251011,3,3,3,75,0,0
SES-2025-016286,0,20251127,2,6,3,107,0,0
SES-2025-016287,0,20250519,2,1,1,10,1,0
SES-2025-016288,7644,20251225,3,1,1,15,1,0
SES-2025-016289,0,20251104,2,2,1,3,1,0
SES-2025-016290,0,20250807,2,1,4,171,0,0
SES-2025-016291,0,20250121,1,3,3,116,0,0
SES-2025-016292,7799,20251230,2,1,3,81,0,0
SES-2025-016293,1807,20250911,2,4,2,35,0,0
SES-2025-016294,6632,20251206,2,2,2,63,0,0
SES-2025-016295,0,20251107,1,4,3,92,0,0
SES-2025-016296,0,20250620,1,4,1,15,1,0
SES-2025-016297,4835,20250916,1,3,2,56,0,0
SES-2025-016298,0,20250422,2,3,1,16,1,0
SES-2025-016299,6928,20251230,2,1,4,91,0,0
SES-2025-016300,2802,20250424,2,1,3,124,0,0
SES-2025-016301,3582,20251021,2,4,1,12,1,0
SES-2025-016302,0,20250906,2,3,2,42,0,0
SES-2025-016303,8664,20251007,1,1,1,10,1,0
SES-2025-016304,5297,20251213,1,4,1,17,1,0
SES-2025-016305,6324,20250917,1,6,2,51,0,0
SES-2025-016306,0,20250913,2,5,2,57,0,0
SES-2025-016307,5980,20251110,2,3,3,91,0,0
SES-2025-016308,0,20250623,2,3,4,91,0,0
SES-2025-016309,0,20251203,2,1,1,11,1,0
SES-2025-016310,0,20250904,2,2,1,8,1,0
SES-2025-016311,6564,20250214,2,3,3,91,0,0
SES-2025-016312,6392,20250806,1,1,3,114,0,0
SES-2025-016313,5549,20251101,2,4,1,15,1,0
SES-2025-016314,0,20250130,1,4,1,5,1,0
SES-2025-016315,0,20250204,2,1,5,186,0,0
SES-2025-016316,1619,20251206,2,1,2,51,0,0
SES-2025-016317,0,20250616,2,3,1,6,1,0
SES-2025-016318,8738,20250524,3,6,3,80,0,0
SES-2025-016319,0,20251012,2,4,3,137,0,0
SES-2025-016320,6174,20250819,1,1,4,124,0,0
SES-2025-016321,0,20250719,1,2,1,17,1,0
SES-2025-016322,3523,20250917,2,2,1,9,1,0
SES-2025-016323,6674,20251209,2,3,1,12,1,0
SES-2025-016324,8678,20251224,1,3,1,5,1,0
SES-2025-016325,6413,20250831,2,2,3,95,0,0
SES-2025-016326,0,20250317,1,1,4,127,0,0
SES-2025-016327,7222,20251222,1,5,5,207,0,0
SES-2025-016328,0,20251128,2,1,1,4,1,0
SES-2025-016329,3566,20251227,1,2,2,57,0,0
SES-2025-016330,4590,20251214,2,4,4,96,0,0
SES-2025-016331,0,20250902,3,4,1,7,1,0
SES-2025-016332,0,20250706,2,3,3,80,0,0
SES-2025-016333,1556,20250603,2,1,4,148,0,0
SES-2025-016334,7512,20250623,1,4,3,96,0,0
SES-2025-016335,0,20250510,2,3,1,10,1,0
SES-2025-016336,1671,20251030,2,3,1,7,1,0
SES-2025-016337,0,20250213,2,1,1,3,1,0
SES-2025-016338,0,20250317,2,3,3,84,0,0
SES-2025-016339,6859,20250908,2,4,7,184,0,1
SES-2025-016340,0,20250315,1,5,2,32,0,0
SES-2025-016341,0,20250511,2,2,1,8,1,0
SES-2025-016342,6145,20251212,2,4,2,26,0,0
SES-2025-016343,8717,20250925,1,5,3,121,0,0
SES-2025-016344,0,20250211,1,4,1,3,1,0
SES-2025-016345,4530,20251228,1,3,2,54,0,0
SES-2025-016346,1633,20250328,1,3,4,110,0,0
SES-2025-016347,6939,20250728,2,3,1,15,1,0
SES-2025-016348,5273,20251206,3,4,1,15,1,0
SES-2025-016349,0,20250924,1,4,2,50,0,0
SES-2025-016350,0,20250128,2,2,1,12,1,0
SES-2025-016351,1372,20251112,1,1,1,9,1,0
SES-2025-016352,0,20251120,2,3,1,11,1,0
SES-2025-016353,0,20250115,2,4,2,60,0,0
SES-2025-016354,5993,20250827,1,3,2,57,0,0
SES-2025-016355,5702,20250808,2,2,2,32,0,0
SES-2025-016356,0,20250315,2,6,3,98,0,0
SES-2025-016357,5657,20251220,2,3,2,48,0,0
SES-2025-016358,8811,20251201,2,5,1,3,1,0
SES-2025-016359,4604,20250504,2,4,1,12,1,0
SES-2025-016360,9222,20251024,1,1,1,14,1,0
SES-2025-016361,8543,20251214,1,3,4,82,0,0
SES-2025-016362,8378,20251213,2,2,3,100,0,0
SES-2025-016363,2672,20251009,2,1,1,12,1,0
SES-2025-016364,0,20250912,1,2,2,46,0,0
SES-2025-016365,0,20250110,2,4,2,43,0,0
SES-2025-016366,7598,20251205,2,2,1,11,1,0
SES-2025-016367,0,20250402,2,3,1,17,1,0
SES-2025-016368,741,20251230,1,6,4,166,0,0
SES-2025-016369,8656,20251116,2,1,4,128,0,0
SES-2025-016370,818,20250731,2,1,3,90,0,0
SES-2025-016371,0,20250827,2,4,1,8,1,0
SES-2025-016372,8838,20251121,1,2,4,145,0,0
SES-2025-016373,0,20250207,2,3,3,106,0,0
SES-2025-016374,3896,20251224,1,1,1,15,1,0
SES-2025-016375,8419,20251129,1,3,1,12,1,0
SES-2025-016376,0,20251120,2,1,1,17,1,0
SES-2025-016377,0,20251024,2,3,1,13,1,0
SES-2025-016378,0,20250324,2,3,1,9,1,0
SES-2025-016379,5511,20251204,1,2,2,38,0,0
SES-2025-016380,7522,20250530,1,5,4,146,0,0
SES-2025-016381,0,20250409,1,3,2,55,0,0
SES-2025-016382,6304,20251022,2,1,1,3,1,0
SES-2025-016383,8260,20250718,2,1,2,34,0,0
SES-2025-016384,0,20250516,1,3,3,114,0,0
SES-2025-016385,7549,20250911,3,1,3,95,0,0
SES-2025-016386,4310,20250702,2,4,1,15,1,0
SES-2025-016387,2150,20250118,2,2,2,26,0,0
SES-2025-016388,1856,20251126,2,1,1,12,1,0
SES-2025-016389,7904,20250927,2,1,4,143,0,0
SES-2025-016390,9468,20251103,2,1,2,60,0,0
SES-2025-016391,0,20250308,2,1,4,142,0,0
SES-2025-016392,7629,20250707,2,2,3,127,0,0
SES-2025-016393,5099,20250717,2,2,1,12,1,0
SES-2025-016394,0,20250602,2,3,3,97,0,0
SES-2025-016395,0,20250506,2,3,2,35,0,0
SES-2025-016396,0,20250816,1,1,2,35,0,0
SES-2025-016397,5463,20250618,2,3,1,14,1,0
SES-2025-016398,0,20250419,2,5,3,59,0,0
SES-2025-016399,0,20250926,1,2,3,86,0,0
SES-2025-016400,4048,20250424,2,5,3,103,0,0
SES-2025-016401,0,20250423,1,3,3,62,0,0
SES-2025-016402,7299,20251120,1,4,3,82,0,0
SES-2025-016403,7101,20250529,2,1,3,94,0,0
SES-2025-016404,9137,20250626,3,2,2,46,0,0
SES-2025-016405,7330,20250726,2,2,3,100,0,0
SES-2025-016406,0,20250625,2,1,2,49,0,0
SES-2025-016407,308,20251120,1,6,1,13,1,0
SES-2025-016408,0,20250521,2,2,2,35,0,0
SES-2025-016409,1349,20250728,1,1,1,3,1,0
SES-2025-016410,8480,20251126,2,1,3,95,0,0
SES-2025-016411,0,20250518,3,3,1,7,1,0
SES-2025-016412,8515,20251227,2,3,1,16,1,0
SES-2025-016413,0,20250528,2,3,5,209,0,0
SES-2025-016414,0,20251001,2,3,3,106,0,0
SES-2025-016415,5678,20251211,2,3,2,33,0,0
SES-2025-016416,0,20250503,1,4,2,57,0,0
SES-2025-016417,788,20250630,1,2,1,13,1,0
SES-2025-016418,8560,20250803,2,3,3,133,0,0
SES-2025-016419,0,20250930,2,4,1,5,1,0
SES-2025-016420,5345,20250614,1,2,3,115,0,0
SES-2025-016421,0,20250825,2,1,1,16,1,0
SES-2025-016422,0,20250827,1,3,1,9,1,0
SES-2025-016423,3656,20250718,2,5,1,6,1,0
SES-2025-016424,2170,20251229,2,2,2,28,0,0
SES-2025-016425,8612,20251018,2,4,2,50,0,0
SES-2025-016426,4382,20250825,1,3,7,163,0,1
SES-2025-016427,0,20250318,2,1,1,13,1,0
SES-2025-016428,0,20250424,2,1,3,88,0,0
SES-2025-016429,845,20250518,2,4,1,5,1,0
SES-2025-016430,8768,20251111,2,3,3,104,0,0
SES-2025-016431,0,20250710,2,6,1,4,1,0
SES-2025-016432,3700,20250311,1,1,4,117,0,0
SES-2025-016433,0,20250224,2,3,4,135,0,0
SES-2025-016434,8780,20251105,2,5,3,109,0,0
SES-2025-016435,8239,20250915,1,2,3,124,0,0
SES-2025-016436,0,20250226,1,6,1,17,1,0
SES-2025-016437,7684,20251013,1,4,7,176,0,1
SES-2025-016438,0,20250717,2,3,1,13,1,0
SES-2025-016439,4870,20251223,1,5,3,67,0,0
SES-2025-016440,0,20251021,2,5,1,3,1,0
SES-2025-016441,0,20250214,1,3,1,6,1,0
SES-2025-016442,0,20250708,2,5,4,120,0,0
SES-2025-016443,0,20250304,2,4,4,91,0,0
SES-2025-016444,3774,20250909,1,1,7,180,0,1
SES-2025-016445,2244,20250526,2,3,1,4,1,0
SES-2025-016446,0,20251017,2,4,1,13,1,0
SES-2025-016447,2996,20251029,1,5,4,157,0,0
SES-2025-016448,5510,20250403,2,2,3,116,0,0
SES-2025-016449,8900,20250731,2,1,3,87,0,0
SES-2025-016450,0,20250716,1,1,2,40,0,0
SES-2025-016451,0,20250802,3,4,5,162,0,0
SES-2025-016452,5472,20251212,1,5,1,5,1,0
SES-2025-016453,0,20250601,1,3,3,102,0,0
SES-2025-016454,2688,20251109,1,4,3,119,0,0
SES-2025-016455,0,20250903,3,2,2,18,0,0
SES-2025-016456,0,20251103,2,6,1,17,1,0
SES-2025-016457,1883,20251125,2,5,1,3,1,0
SES-2025-016458,0,20250228,2,4,2,48,0,0
SES-2025-016459,0,20250826,2,3,3,92,0,0
SES-2025-016460,8174,20251230,3,1,4,95,0,0
SES-2025-016461,8904,20251106,3,1,3,92,0,0
SES-2025-016462,0,20250622,1,4,1,12,1,0
SES-2025-016463,1732,20251208,2,4,1,12,1,0
SES-2025-016464,0,20250305,2,2,2,28,0,0
SES-2025-016465,176,20250614,2,3,3,67,0,0
SES-2025-016466,0,20250512,2,5,3,83,0,0
SES-2025-016467,4738,20250512,2,5,1,15,1,0
SES-2025-016468,1472,20251117,1,3,3,83,0,0
SES-2025-016469,0,20250510,2,2,3,99,0,0
SES-2025-016470,0,20250330,2,3,1,6,1,0
SES-2025-016471,0,20250207,2,4,3,112,0,0
SES-2025-016472,0,20250702,1,5,2,33,0,0
SES-2025-016473,5968,20251206,1,5,2,69,0,0
SES-2025-016474,0,20251011,2,1,1,5,1,0
SES-2025-016475,0,20250428,2,5,1,15,1,0
SES-2025-016476,0,20250120,1,1,3,93,0,0
SES-2025-016477,9641,20250926,1,1,1,12,1,0
SES-2025-016478,8147,20251223,1,4,4,139,0,0
SES-2025-016479,6752,20250920,2,2,1,16,1,0
SES-2025-016480,0,20250618,2,1,3,84,0,0
SES-2025-016481,0,20251121,2,3,3,104,0,0
SES-2025-016482,0,20250916,2,1,3,61,0,0
SES-2025-016483,0,20251221,1,4,1,10,1,0
SES-2025-016484,6397,20250903,2,3,1,4,1,0
SES-2025-016485,0,20250505,2,5,5,180,0,0
SES-2025-016486,0,20251203,1,3,2,58,0,0
SES-2025-016487,0,20250217,2,1,1,5,1,0
SES-2025-016488,2177,20250827,2,2,4,150,0,0
SES-2025-016489,7727,20250627,2,2,1,7,1,0
SES-2025-016490,833,20251120,2,4,1,6,1,0
SES-2025-016491,0,20250313,2,2,3,73,0,0
SES-2025-016492,0,20250612,1,2,4,116,0,0
SES-2025-016493,8982,20250920,1,1,4,82,0,0
SES-2025-016494,0,20250122,3,5,3,97,0,0
SES-2025-016495,3683,20250920,2,6,3,61,0,0
SES-2025-016496,8702,20251102,2,2,3,94,0,0
SES-2025-016497,0,20250617,2,1,3,106,0,0
SES-2025-016498,3258,20251221,1,5,2,53,0,0
SES-2025-016499,4981,20250823,3,4,3,123,0,0
SES-2025-016500,9943,20251205,2,2,7,175,0,1
SES-2025-016501,0,20250318,1,3,1,11,1,0
SES-2025-016502,5586,20250929,3,5,5,160,0,0
SES-2025-016503,0,20250429,2,2,3,85,0,0
SES-2025-016504,6848,20251013,2,6,3,96,0,0
SES-2025-016505,2406,20251112,2,4,2,64,0,0
SES-2025-016506,3281,20251221,2,3,1,8,1,0
SES-2025-016507,4082,20250804,2,3,2,36,0,0
SES-2025-016508,9586,20251210,2,3,7,210,0,1
SES-2025-016509,0,20251205,2,3,4,86,0,0
SES-2025-016510,0,20250410,3,2,3,79,0,0
SES-2025-016511,0,20250712,2,1,3,107,0,0
SES-2025-016512,7424,20250925,2,3,1,10,1,0
SES-2025-016513,0,20250313,1,1,1,5,1,0
SES-2025-016514,827,20251205,1,3,1,9,1,0
SES-2025-016515,0,20250219,2,2,1,15,1,0
SES-2025-016516,2692,20250322,1,6,2,44,0,0
SES-2025-016517,6103,20250913,1,1,1,12,1,0
SES-2025-016518,0,20251010,2,3,1,9,1,0
SES-2025-016519,292,20251217,2,4,1,12,1,0
SES-2025-016520,0,20251021,2,4,2,39,0,0
SES-2025-016521,566,20250522,2,2,3,105,0,0
SES-2025-016522,2595,20251126,2,4,1,17,1,0
SES-2025-016523,0,20250131,1,1,1,12,1,0
SES-2025-016524,0,20250710,1,4,2,31,0,0
SES-2025-016525,0,20250527,2,6,2,41,0,0
SES-2025-016526,1180,20251114,2,3,2,72,0,0
SES-2025-016527,0,20250529,2,3,1,11,1,0
SES-2025-016528,457,20251204,2,3,1,10,1,0
SES-2025-016529,0,20250202,2,2,1,15,1,0
SES-2025-016530,5391,20251115,2,2,1,13,1,0
SES-2025-016531,0,20250123,1,6,2,51,0,0
SES-2025-016532,5414,20251028,2,3,3,62,0,0
SES-2025-016533,0,20250918,2,5,2,31,0,0
SES-2025-016534,2429,20250822,1,3,2,46,0,0
SES-2025-016535,7602,20250923,1,2,3,123,0,0
SES-2025-016536,1691,20250927,2,1,1,4,1,0
SES-2025-016537,8427,20251230,2,1,3,89,0,0
SES-2025-016538,3475,20251211,1,6,1,15,1,0
SES-2025-016539,2331,20251121,1,4,1,16,1,0
SES-2025-016540,0,20251109,2,3,2,39,0,0
SES-2025-016541,1242,20251218,2,4,1,3,1,0
SES-2025-016542,0,20250109,2,3,5,204,0,0
SES-2025-016543,6866,20251223,2,1,3,86,0,0
SES-2025-016544,9535,20250717,1,3,3,85,0,0
SES-2025-016545,0,20251225,2,4,1,10,1,0
SES-2025-016546,0,20250716,2,4,3,93,0,0
SES-2025-016547,0,20250717,1,2,3,78,0,0
SES-2025-016548,0,20250909,2,5,2,45,0,0
SES-2025-016549,0,20250829,1,2,1,14,1,0
SES-2025-016550,0,20250504,1,1,2,50,0,0
SES-2025-016551,1998,20250713,1,1,1,9,1,0
SES-2025-016552,1802,20251202,2,3,4,109,0,0
SES-2025-016553,6871,20251020,2,4,3,99,0,0
SES-2025-016554,7985,20251212,2,3,2,39,0,0
SES-2025-016555,8710,20251114,2,5,4,166,0,0
SES-2025-016556,0,20251107,2,4,1,16,1,0
SES-2025-016557,824,20250924,2,2,2,46,0,0
SES-2025-016558,0,20250614,2,1,1,11,1,0
SES-2025-016559,0,20251026,2,1,2,39,0,0
SES-2025-016560,0,20250706,1,1,1,8,1,0
SES-2025-016561,0,20250120,2,4,1,17,1,0
SES-2025-016562,2759,20251209,1,3,3,63,0,0
SES-2025-016563,0,20250606,1,4,3,78,0,0
SES-2025-016564,7100,20250527,2,4,1,9,1,0
SES-2025-016565,0,20250714,1,3,1,13,1,0
SES-2025-016566,4346,20250720,2,3,2,69,0,0
SES-2025-016567,8003,20251127,1,3,3,73,0,0
SES-2025-016568,6916,20250831,2,3,1,16,1,0
SES-2025-016569,2351,20251106,1,5,2,50,0,0
SES-2025-016570,1357,20250603,1,4,1,18,1,0
SES-2025-016571,6317,20251222,2,3,2,57,0,0
SES-2025-016572,3088,20251220,2,1,3,111,0,0
SES-2025-016573,1962,20250112,2,3,1,4,1,0
SES-2025-016574,9683,20251108,1,3,1,10,1,0
SES-2025-016575,0,20250420,2,3,2,24,0,0
SES-2025-016576,689,20250715,2,1,3,91,0,0
SES-2025-016577,0,20250729,3,3,1,3,1,0
SES-2025-016578,3602,20250924,2,4,3,75,0,0
SES-2025-016579,1088,20251111,2,1,5,223,0,0
SES-2025-016580,0,20250506,1,3,4,141,0,0
SES-2025-016581,427,20251230,2,5,3,95,0,0
SES-2025-016582,0,20251022,2,5,3,74,0,0
SES-2025-016583,3059,20250824,1,4,2,41,0,0
SES-2025-016584,779,20250805,1,2,1,17,1,0
SES-2025-016585,0,20250510,2,2,3,76,0,0
SES-2025-016586,0,20251219,1,1,4,131,0,0
SES-2025-016587,1508,20250814,2,1,1,18,1,0
SES-2025-016588,0,20250610,2,4,4,179,0,0
SES-2025-016589,2241,20251022,2,2,1,18,1,0
SES-2025-016590,0,20251020,2,3,3,94,0,0
SES-2025-016591,3400,20251124,1,2,3,95,0,0
SES-2025-016592,9204,20251206,1,1,5,212,0,0
SES-2025-016593,3863,20251022,1,1,4,135,0,0
SES-2025-016594,0,20250411,2,1,1,14,1,0
SES-2025-016595,8669,20250630,1,5,3,115,0,0
SES-2025-016596,3991,20250818,2,3,1,14,1,0
SES-2025-016597,6628,20250930,2,1,1,4,1,0
SES-2025-016598,0,20250506,1,5,4,127,0,0
SES-2025-016599,0,20250312,2,4,1,6,1,0
SES-2025-016600,0,20250121,1,2,3,58,0,0
SES-2025-016601,2720,20251229,2,3,2,36,0,0
SES-2025-016602,0,20250717,2,1,1,3,1,0
SES-2025-016603,1336,20250924,1,5,2,70,0,0
SES-2025-016604,3485,20250926,2,6,2,39,0,0
SES-2025-016605,26,20251204,1,1,7,207,0,1
SES-2025-016606,4656,20251118,1,2,1,13,1,0
SES-2025-016607,6573,20251110,2,1,1,11,1,0
SES-2025-016608,0,20250714,1,1,1,11,1,0
SES-2025-016609,9535,20250514,1,4,1,3,1,0
SES-2025-016610,4754,20251221,2,5,3,120,0,0
SES-2025-016611,8406,20251121,2,4,1,3,1,0
SES-2025-016612,826,20251004,2,5,3,70,0,0
SES-2025-016613,2480,20250929,2,3,3,127,0,0
SES-2025-016614,0,20250519,2,2,1,10,1,0
SES-2025-016615,6746,20250222,1,4,1,16,1,0
SES-2025-016616,9802,20250915,1,1,1,8,1,0
SES-2025-016617,0,20251213,1,1,1,3,1,0
SES-2025-016618,7017,20251111,2,3,3,131,0,0
SES-2025-016619,0,20250824,2,1,3,137,0,0
SES-2025-016620,2914,20251228,2,3,2,47,0,0
SES-2025-016621,3820,20251120,2,1,1,14,1,0
SES-2025-016622,6645,20251210,2,2,1,18,1,0
SES-2025-016623,982,20250601,2,1,1,10,1,0
SES-2025-016624,3498,20250321,2,2,1,18,1,0
SES-2025-016625,3038,20251101,2,1,2,60,0,0
SES-2025-016626,5623,20250927,2,6,7,161,0,1
SES-2025-016627,0,20251024,1,2,3,127,0,0
SES-2025-016628,1710,20251231,1,2,1,15,1,0
SES-2025-016629,3878,20250911,2,4,1,5,1,0
SES-2025-016630,0,20250518,1,4,3,81,0,0
SES-2025-016631,4294,20250322,2,4,7,191,0,1
SES-2025-016632,9848,20250816,3,6,2,68,0,0
SES-2025-016633,0,20250428,1,5,3,108,0,0
SES-2025-016634,4583,20251010,2,4,3,86,0,0
