order_item_id,order_id,product_id,quantity,unit_price,line_total,product_key,unit_cost,line_cost,line_profit
733,ORD-2025-000733,13,1,145.0,145.0,13,55.0,55.0,90.0
734,ORD-2025-000734,12,1,38.0,38.0,12,14.0,14.0,24.0
735,ORD-2025-000735,5,1,79.99,79.99,5,38.0,38.0,41.99
736,ORD-2025-000736,15,1,29.0,29.0,15,10.0,10.0,19.0
737,ORD-2025-000737,12,3,38.0,114.0,12,14.0,42.0,72.0
738,ORD-2025-000738,25,1,79.0,79.0,25,28.0,28.0,51.0
739,ORD-2025-000739,28,1,25.0,25.0,28,7.5,7.5,17.5
740,ORD-2025-000740,22,2,110.0,220.0,22,40.0,80.0,140.0
741,ORD-2025-000741,32,2,49.0,98.0,32,18.0,36.0,62.0
742,ORD-2025-000742,6,3,69.99,209.97,6,30.0,90.0,119.97
743,ORD-2025-000743,28,1,25.0,25.0,28,7.5,7.5,17.5
744,ORD-2025-000744,7,2,39.99,79.98,7,18.0,36.0,43.98
745,ORD-2025-000745,17,2,349.0,698.0,17,160.0,320.0,378.0
746,ORD-2025-000746,9,1,28.0,28.0,9,8.0,8.0,20.0
747,ORD-2025-000747,33,1,89.0,89.0,33,32.0,32.0,57.0
748,ORD-2025-000748,3,1,89.99,89.99,3,45.0,45.0,44.99
749,ORD-2025-000749,23,1,26.0,26.0,23,7.0,7.0,19.0
750,ORD-2025-000750,15,1,29.0,29.0,15,10.0,10.0,19.0
751,ORD-2025-000751,33,1,89.0,89.0,33,32.0,32.0,57.0
752,ORD-2025-000752,14,1,44.0,44.0,14,16.0,16.0,28.0
753,ORD-2025-000753,9,1,28.0,28.0,9,8.0,8.0,20.0
754,ORD-2025-000754,6,1,69.99,69.99,6,30.0,30.0,39.99
755,ORD-2025-000755,10,1,68.0,68.0,10,22.0,22.0,46.0
756,ORD-2025-000756,24,1,32.0,32.0,24,9.0,9.0,23.0
757,ORD-2025-000757,7,1,39.99,39.99,7,18.0,18.0,21.99
758,ORD-2025-000758,17,2,349.0,698.0,17,160.0,320.0,378.0
759,ORD-2025-000759,20,1,79.0,79.0,20,32.0,32.0,47.0
760,ORD-2025-000760,20,1,79.0,79.0,20,32.0,32.0,47.0
761,ORD-2025-000761,11,1,74.0,74.0,11,26.0,26.0,48.0
762,ORD-2025-000762,16,2,48.0,96.0,16,20.0,40.0,56.0
763,ORD-2025-000763,7,1,39.99,39.99,7,18.0,18.0,21.99
764,ORD-2025-000764,14,1,44.0,44.0,14,16.0,16.0,28.0
765,ORD-2025-000765,29,1,32.0,32.0,29,11.0,11.0,21.0
766,ORD-2025-000766,7,1,39.99,39.99,7,18.0,18.0,21.99
767,ORD-2025-000767,26,1,24.0,24.0,26,8.5,8.5,15.5
768,ORD-2025-000768,4,1,54.99,54.99,4,25.0,25.0,29.99
769,ORD-2025-000769,10,2,68.0,136.0,10,22.0,44.0,92.0
770,ORD-2025-000770,33,1,89.0,89.0,33,32.0,32.0,57.0
771,ORD-2025-000771,30,2,85.0,170.0,30,35.0,70.0,100.0
772,ORD-2025-000772,24,2,32.0,64.0,24,9.0,18.0,46.0
773,ORD-2025-000773,14,1,44.0,44.0,14,16.0,16.0,28.0
774,ORD-2025-000774,24,1,32.0,32.0,24,9.0,9.0,23.0
775,ORD-2025-000775,16,1,48.0,48.0,16,20.0,20.0,28.0
776,ORD-2025-000776,29,1,32.0,32.0,29,11.0,11.0,21.0
777,ORD-2025-000777,10,1,68.0,68.0,10,22.0,22.0,46.0
778,ORD-2025-000778,10,1,68.0,68.0,10,22.0,22.0,46.0
779,ORD-2025-000779,27,2,22.0,44.0,27,6.0,12.0,32.0
780,ORD-2025-000780,3,2,89.99,179.98,3,45.0,90.0,89.98
781,ORD-2025-000781,28,1,25.0,25.0,28,7.5,7.5,17.5
782,ORD-2025-000782,24,1,32.0,32.0,24,9.0,9.0,23.0
783,ORD-2025-000783,14,2,44.0,88.0,14,16.0,32.0,56.0
784,ORD-2025-000784,27,1,22.0,22.0,27,6.0,6.0,16.0
785,ORD-2025-000785,4,1,54.99,54.99,4,25.0,25.0,29.99
786,ORD-2025-000786,4,1,54.99,54.99,4,25.0,25.0,29.99
787,ORD-2025-000787,28,2,25.0,50.0,28,7.5,15.0,35.0
788,ORD-2025-000788,19,1,95.0,95.0,19,42.0,42.0,53.0
789,ORD-2025-000789,17,1,349.0,349.0,17,160.0,160.0,189.0
790,ORD-2025-000790,21,1,34.0,34.0,21,12.0,12.0,22.0
791,ORD-2025-000791,29,1,32.0,32.0,29,11.0,11.0,21.0
792,ORD-2025-000792,23,1,26.0,26.0,23,7.0,7.0,19.0
793,ORD-2025-000793,24,1,32.0,32.0,24,9.0,9.0,23.0
794,ORD-2025-000794,9,1,28.0,28.0,9,8.0,8.0,20.0
795,ORD-2025-000795,14,1,44.0,44.0,14,16.0,16.0,28.0
796,ORD-2025-000796,22,1,110.0,110.0,22,40.0,40.0,70.0
797,ORD-2025-000797,23,1,26.0,26.0,23,7.0,7.0,19.0
798,ORD-2025-000798,13,2,145.0,290.0,13,55.0,110.0,180.0
799,ORD-2025-000799,20,3,79.0,237.0,20,32.0,96.0,141.0
800,ORD-2025-000800,21,1,34.0,34.0,21,12.0,12.0,22.0
801,ORD-2025-000801,10,1,68.0,68.0,10,22.0,22.0,46.0
802,ORD-2025-000802,33,1,89.0,89.0,33,32.0,32.0,57.0
803,ORD-2025-000803,27,1,22.0,22.0,27,6.0,6.0,16.0
804,ORD-2025-000804,10,1,68.0,68.0,10,22.0,22.0,46.0
805,ORD-2025-000805,14,2,44.0,88.0,14,16.0,32.0,56.0
806,ORD-2025-000806,17,2,349.0,698.0,17,160.0,320.0,378.0
807,ORD-2025-000807,26,2,24.0,48.0,26,8.5,17.0,31.0
808,ORD-2025-000808,12,2,38.0,76.0,12,14.0,28.0,48.0
809,ORD-2025-000809,19,2,95.0,190.0,19,42.0,84.0,106.0
810,ORD-2025-000810,7,2,39.99,79.98,7,18.0,36.0,43.98
811,ORD-2025-000811,25,1,79.0,79.0,25,28.0,28.0,51.0
812,ORD-2025-000812,14,1,44.0,44.0,14,16.0,16.0,28.0
813,ORD-2025-000813,15,1,29.0,29.0,15,10.0,10.0,19.0
814,ORD-2025-000814,10,1,68.0,68.0,10,22.0,22.0,46.0
815,ORD-2025-000815,8,1,49.99,49.99,8,22.0,22.0,27.99
816,ORD-2025-000816,17,1,349.0,349.0,17,160.0,160.0,189.0
817,ORD-2025-000817,16,2,48.0,96.0,16,20.0,40.0,56.0
818,ORD-2025-000818,9,1,28.0,28.0,9,8.0,8.0,20.0
819,ORD-2025-000819,27,1,22.0,22.0,27,6.0,6.0,16.0
820,ORD-2025-000820,14,1,44.0,44.0,14,16.0,16.0,28.0
821,ORD-2025-000821,28,1,25.0,25.0,28,7.5,7.5,17.5
822,ORD-2025-000822,20,1,79.0,79.0,20,32.0,32.0,47.0
823,ORD-2025-000823,7,3,39.99,119.97,7,18.0,54.0,65.97
824,ORD-2025-000824,1,1,299.99,299.99,1,180.0,180.0,119.99
825,ORD-2025-000825,7,1,39.99,39.99,7,18.0,18.0,21.99
826,ORD-2025-000826,23,2,26.0,52.0,23,7.0,14.0,38.0
827,ORD-2025-000827,29,1,32.0,32.0,29,11.0,11.0,21.0
828,ORD-2025-000828,15,1,29.0,29.0,15,10.0,10.0,19.0
829,ORD-2025-000829,10,1,68.0,68.0,10,22.0,22.0,46.0
830,ORD-2025-000830,8,1,49.99,49.99,8,22.0,22.0,27.99
831,ORD-2025-000831,2,2,149.99,299.98,2,75.0,150.0,149.98
832,ORD-2025-000832,2,1,149.99,149.99,2,75.0,75.0,74.99
833,ORD-2025-000833,19,2,95.0,190.0,19,42.0,84.0,106.0
834,ORD-2025-000834,33,2,89.0,178.0,33,32.0,64.0,114.0
835,ORD-2025-000835,30,1,85.0,85.0,30,35.0,35.0,50.0
836,ORD-2025-000836,16,1,48.0,48.0,16,20.0,20.0,28.0
837,ORD-2025-000837,30,1,85.0,85.0,30,35.0,35.0,50.0
838,ORD-2025-000838,29,1,32.0,32.0,29,11.0,11.0,21.0
839,ORD-2025-000839,6,1,69.99,69.99,6,30.0,30.0,39.99
840,ORD-2025-000840,18,1,89.0,89.0,18,38.0,38.0,51.0
841,ORD-2025-000841,31,2,42.0,84.0,31,15.0,30.0,54.0
842,ORD-2025-000842,27,1,22.0,22.0,27,6.0,6.0,16.0
843,ORD-2025-000843,23,1,26.0,26.0,23,7.0,7.0,19.0
844,ORD-2025-000844,28,1,25.0,25.0,28,7.5,7.5,17.5
845,ORD-2025-000845,28,1,25.0,25.0,28,7.5,7.5,17.5
846,ORD-2025-000846,33,2,89.0,178.0,33,32.0,64.0,114.0
847,ORD-2025-000847,4,2,54.99,109.98,4,25.0,50.0,59.98
848,ORD-2025-000848,26,1,24.0,24.0,26,8.5,8.5,15.5
849,ORD-2025-000849,31,2,42.0,84.0,31,15.0,30.0,54.0
850,ORD-2025-000850,7,1,39.99,39.99,7,18.0,18.0,21.99
851,ORD-2025-000851,32,2,49.0,98.0,32,18.0,36.0,62.0
852,ORD-2025-000852,8,1,49.99,49.99,8,22.0,22.0,27.99
853,ORD-2025-000853,12,1,38.0,38.0,12,14.0,14.0,24.0
854,ORD-2025-000854,31,1,42.0,42.0,31,15.0,15.0,27.0
855,ORD-2025-000855,14,1,44.0,44.0,14,16.0,16.0,28.0
856,ORD-2025-000856,4,1,54.99,54.99,4,25.0,25.0,29.99
857,ORD-2025-000857,10,1,68.0,68.0,10,22.0,22.0,46.0
